AGREEMENT_RK,TARGET,AGE,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,GENDER,CHILD_TOTAL,DEPENDANTS,PERSONAL_INCOME,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED,LOAN_DLQ_NUM
61128668,0,27,1,0,0,1,2,20000.0,1,1,0
61128748,0,34,1,0,1,0,0,15000.0,1,1,0
61128789,0,55,1,0,1,1,1,11000.0,1,1,0
61128933,0,54,0,1,1,0,0,9200.0,1,1,0
61129274,0,40,1,0,1,0,0,18000.0,1,1,0
61129295,1,36,1,0,1,0,0,15000.0,1,1,0
61129324,0,45,1,0,0,0,0,20000.0,2,2,0
61129369,0,48,1,0,1,2,0,15000.0,1,1,0
61129596,0,39,1,0,0,0,0,30000.0,1,1,0
61129623,0,51,1,0,1,2,1,14000.0,1,1,0
61129832,0,40,1,0,0,2,2,12000.0,1,0,1
61129926,0,47,1,0,1,1,1,20000.0,1,1,0
61130170,0,55,1,0,1,0,0,15000.0,1,1,0
61130225,0,60,0,1,0,1,0,6000.0,1,1,0
61130403,0,64,1,1,1,2,0,12000.0,1,1,0
61130650,0,38,1,0,1,2,2,5000.0,1,1,0
61130769,0,40,1,0,1,1,0,18000.0,1,1,0
61131298,0,40,1,0,1,2,2,20000.0,1,1,0
61131450,0,25,1,0,0,2,2,15000.0,1,1,0
61131529,0,53,1,0,1,0,0,17000.0,1,1,0
61131845,0,36,1,0,1,1,1,6500.0,1,1,0
61131973,0,25,1,0,0,0,0,14000.0,1,1,0
61132098,0,64,1,0,0,0,0,45000.0,1,1,0
61132135,0,32,1,0,1,1,1,8000.0,1,1,0
61132192,0,62,0,1,1,1,0,11000.0,1,1,0
61132207,0,25,1,0,0,1,1,20000.0,1,1,0
61132342,0,28,1,0,1,0,0,14000.0,1,0,0
61132382,0,31,1,0,0,1,1,25000.0,1,1,0
61132394,1,38,1,0,0,1,1,20000.0,1,1,1
61132653,0,55,1,0,1,2,0,7000.0,1,0,0
61132825,0,48,1,0,1,0,0,7000.0,1,1,0
61133205,0,57,0,1,0,0,0,10000.0,1,1,0
61137411,0,47,1,0,1,2,0,10000.0,1,1,1
61137462,0,31,1,0,0,1,1,12000.0,1,0,0
61138244,1,36,1,0,0,0,0,12000.0,1,1,0
61138248,0,46,1,0,0,0,0,15000.0,1,1,0
61138314,0,57,0,1,1,0,0,6000.0,1,0,0
61138362,0,36,1,0,0,0,0,12000.0,1,0,1
61138605,0,34,1,0,1,0,0,11000.0,1,0,0
61138829,0,36,1,0,1,2,1,25000.0,1,1,0
61138854,0,41,1,0,1,1,1,10000.0,1,0,0
61139110,1,46,0,1,1,0,0,6000.0,1,1,0
61139557,0,48,1,0,1,2,1,30000.0,1,1,0
61139618,0,45,1,0,1,1,1,12400.0,1,0,0
61139622,0,34,1,0,1,1,1,12000.0,1,1,0
61140001,0,28,1,0,1,0,0,16000.0,1,0,0
61140103,0,34,1,0,1,1,1,10000.0,1,1,0
61140132,0,37,1,0,1,1,1,19000.0,1,0,2
61140286,0,23,1,0,0,0,0,10000.0,1,1,0
61140399,0,31,1,0,1,0,0,19000.0,1,0,0
61140484,0,41,1,0,1,1,1,6000.0,1,1,0
61140533,0,61,0,1,1,0,0,5000.0,1,0,0
61140629,0,56,0,1,1,1,0,7000.0,1,0,0
61140696,0,46,1,0,0,2,2,11000.0,1,1,0
61141087,0,47,1,0,1,0,0,20000.0,1,0,0
61141370,0,52,1,0,1,0,0,40000.0,1,1,0
61141659,0,52,0,1,0,3,0,6500.0,1,1,0
61141792,0,32,1,0,1,0,0,8300.0,1,0,0
61141945,0,64,1,1,1,0,0,30000.0,1,0,0
61142395,0,54,1,0,1,3,1,5000.0,1,1,0
61142570,0,31,1,0,0,0,0,15000.0,1,0,0
61142685,0,36,1,0,0,0,0,25000.0,1,0,0
61142874,0,40,1,0,0,0,0,12000.0,1,0,0
61142957,1,60,1,1,0,0,0,40000.0,1,1,0
61143246,0,27,1,0,1,1,1,6000.0,1,0,0
61143271,0,37,1,0,1,1,0,50000.0,1,0,0
61143551,0,59,0,1,0,1,0,6000.0,1,0,0
61143575,0,53,1,0,1,2,0,5000.0,1,0,0
61143695,1,27,1,0,1,0,0,15000.0,1,0,0
61143806,0,36,1,0,1,1,1,10000.0,1,0,0
61144077,0,35,1,0,1,0,0,5300.0,1,0,0
61144273,0,46,1,0,0,1,1,12000.0,1,0,0
61144563,0,54,1,0,1,2,0,12000.0,1,0,0
61144791,0,42,1,0,1,1,0,9000.0,1,1,0
61144955,0,29,1,0,0,0,0,10000.0,1,0,0
61145291,0,53,1,0,0,0,0,10000.0,1,1,0
61145536,1,29,1,0,1,0,0,11000.0,1,1,0
61145667,0,60,0,1,1,0,0,5000.0,1,1,0
61145782,0,60,0,1,1,3,0,6000.0,1,0,0
61145844,0,56,1,0,1,0,0,15000.0,1,0,0
61146044,0,46,1,0,0,0,0,20000.0,1,0,0
61146086,0,41,1,0,0,3,3,15000.0,1,0,0
61146108,0,57,1,0,0,3,0,45000.0,1,1,0
61146314,0,64,0,1,0,0,0,5200.0,1,0,0
61146591,0,33,1,0,1,1,1,7500.0,1,0,0
61146613,0,61,0,1,0,0,0,4700.0,1,0,0
61146836,0,44,1,0,0,0,0,6500.0,1,0,0
61146885,0,46,1,0,1,1,1,15000.0,1,0,0
61146993,0,39,1,0,1,2,2,15000.0,1,0,0
61147083,0,44,1,0,0,2,1,10000.0,1,0,0
61147100,0,62,0,1,1,2,0,6000.0,1,0,0
61147109,0,50,1,0,0,2,0,25000.0,1,0,0
61147112,1,48,1,0,1,2,0,30000.0,1,0,0
61147160,0,25,1,0,0,0,0,20000.0,1,0,1
61147185,0,24,1,0,0,0,0,11000.0,1,0,0
61147195,0,32,1,0,1,0,0,15000.0,1,0,0
61147488,0,28,1,0,1,0,0,9000.0,1,0,0
61147517,0,47,1,0,0,2,2,8000.0,1,0,0
61147984,0,28,1,0,0,1,1,12000.0,1,0,0
61148181,0,33,1,0,1,0,0,11000.0,1,0,0
61148185,0,40,1,0,1,1,1,12000.0,1,0,0
61148229,0,37,1,0,0,1,1,20000.0,1,0,0
61148322,0,55,0,1,1,0,0,12000.0,1,0,0
61148497,0,43,1,0,1,0,0,6000.0,1,0,0
61148609,0,46,1,0,1,0,0,30000.0,1,0,0
61148628,0,25,1,0,0,1,0,12000.0,1,0,0
61148673,1,53,1,0,1,2,0,15000.0,1,0,0
61148893,0,47,1,0,1,1,1,20000.0,1,0,0
61148995,0,32,1,0,1,1,1,18000.0,1,0,0
61149072,0,57,0,1,1,0,0,6500.0,1,0,0
61149092,0,38,1,0,0,1,1,35000.0,1,1,0
61149169,0,35,1,0,1,2,2,12000.0,1,1,0
61149178,0,63,0,1,1,2,0,5500.0,1,0,1
61149428,1,49,1,0,1,1,1,10000.0,1,1,0
61149445,0,28,1,0,1,1,1,15000.0,1,0,0
61149627,0,43,1,0,1,1,1,15000.0,1,0,1
61149628,0,37,1,0,1,1,1,7000.0,1,0,0
61149699,0,35,1,0,0,2,2,12000.0,1,0,0
61149787,0,38,1,0,1,1,1,9000.0,1,1,0
61149997,0,56,1,0,0,0,0,11000.0,1,0,0
61150056,1,40,1,0,1,1,0,11000.0,1,0,0
61150207,1,28,1,0,1,0,0,11500.0,1,0,0
61150368,0,44,1,0,1,0,0,15000.0,1,0,0
61150447,0,54,1,0,1,3,0,10500.0,1,0,0
61150831,0,36,1,0,0,1,1,30000.0,1,1,0
61151013,0,39,1,0,1,1,1,20000.0,1,0,0
61151125,0,31,1,0,0,1,1,20000.0,1,0,0
61151404,0,27,1,0,1,0,0,9500.0,1,1,0
61151433,0,51,1,0,0,2,0,25000.0,1,0,1
61151593,0,41,1,0,0,1,1,25000.0,1,0,0
61151598,0,52,1,0,1,0,0,15000.0,1,0,0
61151676,1,25,1,0,0,0,0,15000.0,1,0,0
61151924,0,49,1,0,1,0,0,15000.0,1,0,0
61151983,0,43,1,0,0,0,0,12000.0,1,0,0
61152219,0,50,1,0,1,1,1,12000.0,1,0,0
61152306,0,39,1,0,1,1,1,6000.0,1,0,1
61152467,1,22,1,0,0,0,0,7500.0,1,0,0
61153010,0,42,1,0,0,1,0,25000.0,1,0,0
61153093,0,27,1,0,1,0,0,12000.0,1,0,0
61153173,0,25,1,0,0,0,0,22000.0,1,1,0
61153314,0,47,1,0,0,0,0,7000.0,1,0,0
61153739,1,27,1,0,1,1,1,15000.0,1,0,1
61153830,0,31,1,0,0,2,2,10000.0,1,0,0
61154194,0,58,0,1,1,0,0,5500.0,1,0,0
61154333,0,53,1,0,1,1,0,9000.0,1,0,0
61154348,0,34,1,0,1,1,1,8000.0,1,1,0
61154521,0,29,1,0,1,1,1,17000.0,1,0,0
61154776,0,41,1,0,1,3,3,4000.0,1,0,1
61155304,0,31,1,0,1,1,1,10000.0,1,0,0
61155412,0,61,0,1,1,3,0,8700.0,1,0,0
61155596,0,51,1,0,1,2,0,10000.0,1,0,0
61155600,0,52,1,0,0,3,0,10000.0,1,0,0
61155628,0,47,1,1,0,0,0,18000.0,1,0,0
61155659,0,41,1,0,1,1,1,10000.0,1,0,0
61156071,1,37,1,0,0,1,1,15000.0,1,0,0
61156098,0,38,1,0,1,0,0,14000.0,1,0,0
61156460,0,22,1,0,1,1,1,6500.0,1,1,1
61156625,0,35,1,1,0,2,2,15000.0,1,0,0
61156702,0,47,1,0,0,1,1,12000.0,1,1,0
61156733,0,27,1,0,0,0,0,15000.0,1,0,0
61156827,0,39,1,0,1,1,1,13000.0,1,1,0
61157186,0,24,1,0,1,0,0,6000.0,1,0,1
61157325,0,48,1,0,0,0,0,6500.0,1,0,0
61157804,0,31,1,0,1,0,0,7000.0,1,0,1
61157998,0,53,0,1,1,2,0,9000.0,1,0,0
61158122,0,43,1,0,1,1,0,15000.0,1,0,0
61158167,0,32,1,0,1,0,0,13000.0,1,0,0
61158310,0,57,1,0,0,0,0,15000.0,1,0,0
61158353,0,58,1,1,1,1,0,13000.0,1,0,0
61158449,0,54,1,0,0,0,0,16000.0,1,0,0
61158512,0,36,1,0,0,0,0,10000.0,1,1,0
61158938,0,65,0,1,1,2,0,5500.0,1,0,0
61159062,0,64,0,1,1,2,0,11000.0,1,0,0
61159096,0,42,1,0,1,1,0,9000.0,1,0,0
61159215,0,29,1,0,1,1,1,18500.0,1,0,0
61159221,0,47,1,0,0,2,2,15000.0,1,0,0
61159336,0,42,1,0,1,0,0,8000.0,1,0,0
61159472,1,22,1,0,0,0,0,12000.0,1,0,0
61159947,0,29,1,0,0,1,2,15000.0,1,0,0
61159970,0,35,1,0,0,2,2,30000.0,1,0,0
61160052,0,31,1,0,1,0,0,70000.0,1,1,0
61160189,0,55,1,0,1,2,0,20000.0,1,0,0
61160237,0,22,1,0,0,0,0,15000.0,1,0,0
61160281,0,37,1,0,0,2,0,15000.0,1,0,0
61160354,0,37,1,0,1,2,2,15000.0,1,0,0
61160598,0,54,0,1,1,1,0,6000.0,1,0,0
61160806,0,30,1,0,0,1,1,15000.0,1,0,0
61160903,0,23,1,0,0,0,0,15000.0,1,0,0
61161127,1,34,1,0,1,1,1,12000.0,1,0,0
61161196,0,33,1,0,0,0,0,15000.0,1,0,0
61161342,0,40,1,0,1,2,1,9000.0,1,1,0
61161537,0,59,1,0,1,0,0,35000.0,1,0,0
61161814,0,64,0,1,1,3,0,14000.0,1,0,0
61161822,0,38,1,0,1,1,1,30000.0,1,0,1
61162213,0,45,1,0,0,0,0,10000.0,1,0,0
61162295,0,46,1,0,0,0,0,15000.0,1,1,0
61162574,0,49,1,0,1,0,0,6000.0,1,1,0
61162816,0,38,1,0,1,1,1,25000.0,1,1,0
61162882,0,49,1,0,0,0,0,12000.0,1,1,0
61162929,0,51,1,0,0,0,0,5600.0,1,0,2
61162951,1,49,1,0,1,0,0,20000.0,1,0,0
61162963,0,42,1,0,0,3,2,12000.0,1,0,0
61162983,0,52,1,0,1,2,0,30000.0,1,1,0
61163107,0,34,1,0,0,1,1,18000.0,1,1,0
61163404,0,29,1,0,1,0,0,25000.0,1,1,0
61163579,0,34,1,0,1,1,1,30000.0,1,0,0
61163664,0,53,1,0,1,2,0,4000.0,1,0,0
61163754,0,37,1,0,0,0,0,16500.0,1,1,0
61163916,1,32,1,0,1,2,2,20000.0,1,0,0
61163964,0,28,1,0,0,0,0,18000.0,1,0,0
61163995,0,59,0,1,1,0,0,8200.0,1,0,0
61164042,0,26,1,0,0,1,1,15000.0,1,1,0
61164177,0,33,1,0,1,1,1,8000.0,1,1,0
61164289,0,41,1,0,1,2,1,20000.0,1,0,0
61164336,0,47,1,0,0,1,1,50000.0,1,0,0
61164520,0,33,1,0,0,2,1,20000.0,1,1,0
61164637,0,24,1,0,0,0,0,12000.0,1,0,0
61164819,1,41,1,0,1,2,2,8000.0,1,0,0
61165098,1,29,1,0,1,0,0,15000.0,1,0,1
61165208,0,30,1,0,1,0,0,20000.0,1,0,0
61165318,0,53,1,0,0,0,0,8000.0,1,0,0
61165521,1,24,1,0,0,0,0,15000.0,1,0,0
61165697,0,60,1,0,0,0,0,8000.0,1,0,0
61165778,0,41,1,0,1,2,2,6800.0,1,0,0
61166358,0,60,0,1,1,2,0,7000.0,1,0,0
61166537,1,52,1,0,1,0,0,8000.0,1,0,0
61166556,0,38,1,0,0,1,2,20000.0,1,0,1
61166796,0,56,1,1,1,1,0,10000.0,1,0,0
61166834,0,31,1,0,1,1,1,40000.0,1,0,0
61166991,0,52,1,0,1,2,0,10000.0,1,0,0
61167070,0,58,1,1,1,2,0,14000.0,1,0,0
61167082,0,35,1,0,0,0,0,30000.0,1,0,0
61167338,1,30,1,0,0,0,0,5000.0,1,1,0
61167371,0,35,1,0,1,0,0,19500.0,1,0,0
61167413,0,34,1,0,1,1,1,10000.0,1,0,0
61167670,0,54,1,0,1,3,0,6000.0,1,0,0
61167694,0,32,1,0,1,1,1,4000.0,1,0,0
61168003,0,31,1,0,1,0,0,28000.0,1,0,0
61168013,0,28,1,0,1,0,0,6500.0,2,0,0
61168208,0,39,1,0,0,1,1,18000.0,1,0,1
61168286,0,63,1,1,0,0,0,12000.0,1,0,0
61168308,0,32,1,0,1,2,2,8000.0,1,0,0
61168423,0,40,1,0,1,1,1,15000.0,1,0,0
61168459,0,53,1,1,1,1,0,17000.0,1,0,0
61168531,0,53,1,0,0,2,0,12000.0,1,0,0
61225145,0,24,1,0,0,0,0,14000.0,1,0,1
61225247,0,51,1,0,1,1,0,11500.0,1,0,0
61225269,1,24,1,0,0,0,0,7500.0,1,0,0
61225272,0,23,1,0,0,0,0,11000.0,1,0,0
61225610,0,29,1,0,1,1,1,7000.0,1,0,0
61225924,0,42,1,0,1,1,1,10000.0,1,0,0
61225980,0,44,1,0,1,1,0,15000.0,1,0,0
61226159,0,55,1,1,0,1,0,19000.0,1,0,0
61226266,0,48,1,0,1,2,0,7000.0,1,1,0
61226532,1,26,1,0,0,0,0,10000.0,1,1,1
61226541,0,23,1,0,0,0,0,13000.0,1,0,0
61226587,0,31,1,0,0,1,1,15000.0,1,0,0
61226666,0,40,1,0,1,2,2,7900.0,1,0,0
61226681,1,38,1,0,1,1,1,22000.0,1,0,0
61226952,0,35,1,0,1,2,2,12000.0,1,0,0
61227562,0,26,1,0,0,1,0,10000.0,1,1,0
61227726,0,56,0,1,1,1,0,6500.0,1,0,1
61227860,0,48,1,0,1,0,0,16000.0,1,0,0
61227971,0,51,1,0,1,2,0,12000.0,1,0,0
61228021,0,53,0,1,1,5,0,5000.0,1,0,0
61228181,0,26,1,0,0,0,0,11000.0,1,0,0
61228321,0,29,1,0,0,1,1,25000.0,1,0,0
61228377,0,32,1,0,0,2,2,17000.0,1,0,1
61228405,0,47,1,0,1,2,0,10000.0,1,0,0
61228699,0,38,1,0,0,2,3,8000.0,1,0,0
61228802,0,35,1,0,1,2,2,6000.0,1,0,0
61228831,0,33,1,0,0,2,2,17000.0,1,0,0
61229005,0,46,1,0,0,0,0,30000.0,1,0,0
61229006,0,30,1,0,0,2,2,23000.0,1,0,0
61229082,0,41,1,0,0,1,1,13700.0,1,0,0
61229412,0,41,1,0,1,0,0,9500.0,1,0,0
61229461,0,30,1,0,0,2,2,25000.0,1,1,0
61229531,0,42,1,0,1,2,0,10000.0,1,0,0
61229612,0,51,1,0,1,2,0,8700.0,1,0,0
61230366,0,37,1,0,0,1,0,30000.0,1,0,0
61230409,0,38,1,0,1,2,2,20000.0,1,0,0
61230484,0,48,1,0,1,0,0,10000.0,1,0,0
61230686,0,29,1,0,1,0,0,7000.0,1,0,0
61230779,0,24,1,0,0,0,0,15000.0,1,0,0
61230863,1,41,1,0,1,2,1,18000.0,1,0,1
61230956,0,63,1,1,1,0,0,4800.0,1,0,0
61231006,1,51,1,0,1,0,0,6700.0,1,0,1
61231013,0,33,1,0,1,1,1,15000.0,1,0,0
61231033,0,52,1,0,0,1,0,13000.0,1,0,0
61231054,0,61,0,1,1,2,0,10000.0,1,0,0
61231068,1,51,1,0,1,4,0,15000.0,1,0,0
61231074,0,35,1,0,1,0,0,18000.0,1,0,0
61231094,0,54,1,0,1,2,0,15000.0,1,0,0
61231101,0,55,0,1,1,0,0,5000.0,1,0,0
61231119,0,38,1,0,0,1,2,15000.0,1,0,1
61231121,0,58,1,0,0,0,0,15000.0,1,0,0
61231460,0,50,1,0,1,1,0,8000.0,1,0,0
61231644,1,37,1,0,1,0,0,13000.0,1,0,0
61231704,0,36,1,0,1,0,0,9500.0,1,0,1
61231849,0,36,1,0,1,3,3,11000.0,1,1,0
61231919,1,50,1,0,1,5,1,11000.0,1,0,0
61231939,0,55,1,0,0,2,0,18000.0,1,0,0
61232028,0,42,1,0,1,1,1,6000.0,1,0,0
61232181,0,62,0,1,0,2,0,10500.0,1,1,1
61232566,0,40,1,0,0,1,1,45000.0,1,0,0
61232842,0,56,1,0,1,2,0,6000.0,1,0,0
61232962,0,36,1,0,0,2,2,15000.0,1,0,0
61233753,0,32,1,0,0,1,1,10000.0,1,0,0
61233787,0,51,1,0,0,2,2,18000.0,1,0,0
61233790,0,46,1,0,1,2,0,16000.0,1,0,0
61234099,0,62,1,0,1,0,0,17000.0,1,0,0
61234254,0,59,1,1,1,3,0,5000.0,1,0,0
61234269,0,38,1,0,1,2,0,10000.0,1,0,0
61234605,0,48,1,0,1,0,0,7800.0,1,0,0
61234763,0,56,1,0,1,1,0,11000.0,1,0,0
61234801,0,47,1,0,1,1,0,8900.0,1,0,0
61234815,0,26,1,0,0,0,0,8000.0,1,0,0
61234818,0,53,1,1,1,2,0,10000.0,1,0,0
61234824,1,29,1,0,1,1,1,15000.0,1,0,1
61234931,0,25,1,0,0,1,1,19000.0,1,1,0
61235009,1,45,1,0,0,1,0,12000.0,1,0,1
61235152,0,26,1,0,0,1,1,20000.0,1,0,0
61235212,0,42,1,0,1,2,1,4300.0,1,0,0
61235237,0,41,1,0,1,1,0,12000.0,1,0,0
61235291,0,42,1,0,0,1,0,14000.0,1,1,0
61235425,0,40,1,0,0,4,4,10000.0,1,0,0
61235487,0,53,1,0,1,2,0,8000.0,1,1,0
61235619,0,55,0,1,1,5,0,5000.0,1,0,0
61235629,0,55,1,0,1,1,0,7000.0,1,1,0
61235827,0,50,1,0,1,1,0,9000.0,1,1,0
61235836,0,49,1,0,1,1,0,16000.0,1,0,0
61235853,0,53,1,0,1,2,0,28000.0,1,0,0
61235881,0,51,1,0,1,3,0,15000.0,1,1,0
61235961,0,23,1,0,0,0,0,13000.0,2,1,0
61235968,0,58,0,1,1,2,0,5000.0,1,0,1
61236027,0,27,1,0,1,0,0,23000.0,1,1,0
61236073,0,38,1,0,1,1,1,8000.0,1,0,0
61236088,0,35,1,0,1,1,1,8000.0,1,0,0
61236188,1,27,1,0,0,0,0,20000.0,1,0,0
61236226,0,26,1,0,1,1,1,6000.0,1,0,1
61236398,0,30,1,0,0,1,1,20000.0,1,0,0
61236556,0,33,1,0,1,2,2,7000.0,1,0,0
61236739,0,38,1,0,1,1,1,7500.0,1,0,0
61236824,0,50,1,0,0,2,0,50000.0,1,0,0
61236972,1,22,1,0,1,0,1,14000.0,1,0,1
61237099,0,56,0,1,1,0,0,10000.0,1,0,0
61237209,0,37,1,0,0,0,0,20000.0,1,1,0
61237351,0,52,1,1,1,2,0,15000.0,1,0,0
61237613,0,29,1,0,0,0,0,23000.0,1,0,1
61237681,1,28,1,0,1,2,2,10000.0,1,0,1
61237896,0,30,1,0,0,1,1,15000.0,1,0,0
61238031,1,24,1,0,0,0,0,40000.0,1,0,0
61238095,0,46,1,0,1,1,0,10000.0,1,0,0
61238197,0,43,1,0,1,0,0,10000.0,1,0,0
61238221,0,44,1,0,1,0,0,5000.0,1,0,0
61238223,0,37,0,1,1,1,1,7000.0,1,0,0
61238373,0,45,1,0,1,0,0,6000.0,1,1,0
61238453,0,42,1,0,1,1,0,12000.0,1,0,0
61238459,1,30,1,0,1,2,2,5000.0,1,0,0
61238488,0,42,1,0,1,1,1,9000.0,1,0,0
61238635,1,45,1,0,1,1,0,50000.0,1,0,0
61238672,0,39,1,0,0,1,1,28000.0,1,0,2
61238917,0,59,1,0,0,1,0,10000.0,1,0,0
61238968,0,48,1,0,1,5,4,30000.0,1,0,0
61239073,0,54,1,0,1,3,0,9000.0,1,0,0
61239122,1,32,1,0,1,2,2,11000.0,1,0,1
61239290,0,38,1,0,1,1,1,5000.0,1,0,0
61239708,1,39,1,0,0,1,1,10000.0,1,0,0
61239760,0,46,1,0,1,1,1,10000.0,1,0,0
61239877,0,53,1,0,1,0,0,7500.0,1,0,0
61239880,0,28,1,0,0,1,1,35000.0,1,0,0
61239910,0,41,1,0,1,1,1,15000.0,1,1,0
61239936,0,48,0,1,1,2,0,6500.0,1,0,1
61239970,0,38,1,0,0,2,2,20000.0,1,0,0
61240105,0,24,1,0,1,0,0,8000.0,1,0,1
61240341,0,44,1,0,1,1,1,7000.0,1,0,0
61240478,1,39,1,0,1,2,1,7000.0,1,0,0
61240588,0,58,0,1,1,2,0,10000.0,1,0,0
61241013,0,50,1,0,1,2,1,4300.0,1,0,0
61241015,0,32,1,0,1,0,0,14000.0,1,0,0
61241111,0,40,1,0,1,1,1,15000.0,1,0,0
61241148,1,39,1,0,1,0,0,15000.0,1,0,0
61241205,0,31,1,0,1,0,0,12000.0,1,0,1
61241280,0,27,1,0,0,0,0,15000.0,1,0,0
61241296,0,47,1,0,0,1,0,30000.0,1,0,1
61241425,0,59,1,1,1,3,0,14000.0,1,0,0
61241430,0,48,1,0,0,3,0,10000.0,1,0,0
61241583,0,48,1,0,1,3,0,4000.0,1,0,1
61241994,0,27,1,0,0,2,2,25000.0,1,0,0
61242271,0,34,1,0,0,1,1,17000.0,1,0,0
61242415,0,32,1,0,0,1,0,25000.0,1,0,0
61242500,0,24,1,0,0,0,0,18000.0,1,0,0
61242572,0,29,1,0,0,1,1,27000.0,1,0,1
61242908,0,27,1,0,1,0,0,14000.0,1,1,1
61243024,0,26,1,0,0,1,1,7500.0,1,0,0
61243125,0,39,1,0,0,1,3,17000.0,1,0,0
61243208,0,35,1,0,1,1,1,7000.0,1,0,1
61243246,0,24,1,0,0,1,1,15000.0,1,1,0
61243297,0,35,1,0,1,2,2,4300.0,1,0,0
61243333,0,31,1,0,1,1,1,8000.0,1,0,0
61243509,0,25,1,0,1,1,1,11000.0,1,0,1
61243510,0,40,1,0,1,0,0,30000.0,1,0,0
61243581,0,36,1,0,0,0,0,14000.0,1,0,1
61243750,0,44,1,0,0,1,1,12000.0,1,0,0
61244088,0,33,1,0,1,1,1,15000.0,1,0,0
61244125,0,56,1,1,1,1,0,6000.0,1,0,0
61244245,0,46,1,0,1,1,0,20000.0,1,0,0
61244303,0,47,1,0,1,0,0,15000.0,1,0,1
61244386,0,46,1,0,1,1,1,7000.0,1,0,0
61244437,1,35,1,0,1,2,2,8000.0,1,0,0
61244479,0,56,1,1,1,0,0,9330.0,1,0,0
61244590,0,29,1,0,0,1,1,10000.0,1,0,0
61244614,0,51,1,0,1,2,0,5600.0,2,0,0
61244731,0,30,1,0,0,1,1,15000.0,1,0,1
61244732,0,38,1,0,0,0,0,30000.0,1,1,0
61244949,1,22,1,0,0,0,0,10000.0,1,0,1
61245059,0,37,1,0,0,1,0,18000.0,1,0,0
61245204,0,49,1,0,1,0,0,10000.0,1,0,0
61245411,0,31,1,0,1,1,1,15000.0,1,0,0
61245431,0,54,1,0,0,0,1,19000.0,1,0,0
61245743,0,58,1,0,1,0,0,13000.0,1,0,0
61245789,0,65,0,1,0,4,0,5700.0,1,0,0
61246017,0,46,1,0,1,0,0,15000.0,1,0,0
61246033,0,51,0,1,1,2,0,6000.0,1,0,0
61246354,0,25,1,0,1,0,0,5700.0,1,1,1
61246463,0,61,0,1,1,0,0,4000.0,1,0,0
61246897,0,38,1,0,1,1,1,5600.0,1,0,0
61246968,0,41,1,0,0,1,1,27000.0,1,0,0
61247053,0,51,0,1,0,1,1,7500.0,1,0,0
61247223,0,22,1,0,0,0,0,30000.0,1,0,1
61247512,0,38,1,0,1,1,1,8000.0,1,0,0
61247546,0,49,1,0,1,1,1,12000.0,1,0,1
61247598,0,57,0,1,1,0,0,4000.0,1,1,0
61247741,0,35,1,0,1,0,0,15000.0,1,0,0
61247988,1,26,1,0,0,0,0,20000.0,1,0,0
61248181,0,32,1,0,1,0,0,16000.0,1,0,0
61248247,0,27,1,0,1,0,0,17000.0,1,0,0
61248280,0,39,1,0,1,2,2,6200.0,1,0,2
61248413,0,36,1,0,0,2,2,7500.0,1,0,1
61248458,0,32,1,0,0,0,0,15000.0,1,0,1
61248476,0,30,1,0,1,0,0,18000.0,1,0,0
61248479,0,28,1,0,0,1,1,20000.0,1,0,0
61248622,0,47,1,1,1,1,0,7500.0,1,0,0
61248764,0,61,1,1,1,1,0,11000.0,1,0,0
61248860,1,48,1,0,0,0,0,11000.0,1,0,0
61248877,0,31,1,0,1,1,1,15000.0,1,0,0
61248913,0,63,0,1,1,3,0,6000.0,1,1,0
61249101,0,56,1,0,1,2,0,14000.0,1,0,0
61249146,0,49,1,0,1,1,0,23000.0,1,1,1
61249333,0,31,1,0,1,1,1,10000.0,1,0,0
61249399,0,32,1,0,1,2,2,20000.0,1,0,0
61249479,0,35,1,0,0,1,1,20000.0,1,0,0
61249708,0,48,1,0,1,1,1,12000.0,1,1,1
61249711,1,37,1,0,1,3,3,30000.0,1,0,0
61249716,0,63,1,1,1,1,0,9000.0,1,0,0
61249850,0,61,0,1,1,0,0,6000.0,1,0,0
61249853,0,54,0,1,1,0,0,5000.0,1,1,0
61250109,0,54,1,0,1,3,0,20000.0,1,0,0
61250114,0,58,1,0,0,0,0,10000.0,1,0,0
61250147,0,46,1,0,0,2,0,40000.0,1,1,0
61250204,0,59,1,0,0,1,0,16000.0,1,0,0
61250208,0,49,1,0,1,6,0,12000.0,1,1,0
61250269,0,39,1,0,1,1,1,30000.0,1,1,1
61250414,1,48,1,0,0,0,0,40000.0,1,0,0
61250452,0,32,1,0,1,1,0,8000.0,1,1,0
61250553,0,28,1,0,0,0,0,10000.0,1,1,0
61250581,0,42,1,0,1,0,1,8000.0,1,1,0
61250834,0,34,1,0,0,1,0,15000.0,1,0,0
61250853,0,52,1,0,1,0,0,20000.0,1,0,0
61251079,0,50,1,0,0,0,0,10000.0,1,0,0
61251391,0,31,1,0,1,1,1,20000.0,1,0,0
61251500,0,35,1,0,1,1,1,6700.0,1,0,0
61251579,0,40,1,0,1,2,1,8000.0,1,0,0
61251594,0,55,1,0,0,0,0,10000.0,1,0,0
61251667,0,31,1,0,1,1,1,20000.0,1,0,0
61251708,0,30,1,0,1,2,2,10000.0,1,0,0
61251709,0,32,1,0,0,1,1,9000.0,1,0,1
61251722,0,54,1,0,0,2,0,15000.0,1,0,0
