LotArea,LotArea_M,Street,BldgType,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,ExterQual,ExterCond,Foundation,TotalBsmtSF,TotalBsmtSF_M,Heating,HeatingQC,CentralAir,GrLivArea,GrLivArea_M,Bath,KitchenQual,GarageArea,GarageArea_M,DateSold,SaleCondition,SalePrice
7862,730.403386,Pave,1Fam,6,5,2009,2009,Gable,Gd,TA,PConc,1218,113.155854,GasA,Ex,Y,1218,113.155854,2,Gd,676,62.802428,9/2009,Partial,208300
9600,891.8688,Pave,1Fam,7,9,1928,2005,Gambrel,TA,Ex,BrkTil,689,64.010167,GasA,Ex,Y,1378,128.020334,2,Gd,360,33.44508,10/2008,Normal,161000
9600,891.8688,Pave,1Fam,5,6,1959,1959,Gable,TA,TA,CBlock,1041,96.712023,GasA,Ex,Y,1041,96.712023,1,TA,270,25.08381,7/2009,Normal,124500
14559,1352.574777,Pave,1Fam,5,7,1951,2000,Hip,Gd,TA,CBlock,1008,93.646224,GasA,Ex,Y,1363,126.626789,1,TA,288,26.756064,6/2009,Normal,164900
6792,630.997176,Pave,TwnhsE,7,5,2005,2006,Gable,Gd,TA,PConc,1368,127.091304,GasA,Ex,Y,1368,127.091304,2,Gd,474,44.036022,3/2006,Partial,202665
9100,845.4173,Pave,1Fam,5,5,1958,1958,Gable,TA,TA,CBlock,864,80.268192,GasA,TA,Y,864,80.268192,1,TA,624,57.971472,7/2006,Normal,129900
9187,853.499861,Pave,1Fam,6,5,1983,1983,Gable,TA,Gd,PConc,1084,100.706852,GasA,TA,Y,1080,100.33524,2,TA,484,44.965052,6/2007,Normal,134000
10594,984.214382,Pave,1Fam,5,5,1926,1950,Gable,TA,TA,BrkTil,768,71.349504,Grav,Fa,N,789,73.300467,1,TA,200,18.5806,6/2007,Normal,96500
12220,1135.27466,Pave,1Fam,10,5,2009,2009,Hip,Ex,TA,CBlock,2006,186.363418,GasA,Ex,Y,2020,187.66406,3,Ex,900,83.6127,9/2009,Partial,402861
10448,970.650544,Pave,1Fam,6,6,1972,1972,Gable,TA,TA,CBlock,689,64.010167,GasA,TA,Y,2119,196.861457,3,TA,583,54.162449,8/2009,Abnorml,158000
10208,948.353824,Pave,1Fam,7,5,1996,1997,Gable,Gd,TA,PConc,1264,117.429392,GasA,Ex,Y,2344,217.764632,3,Gd,889,82.590767,7/2009,Normal,265000
9531,885.458493,Pave,1Fam,6,5,1998,1998,Gable,TA,TA,PConc,794,73.764982,GasA,Ex,Y,1796,166.853788,3,TA,546,50.725038,5/2007,Normal,211000
10918,1014.314954,Pave,1Fam,7,9,1926,2004,Gambrel,Gd,TA,BrkTil,1276,118.544228,GasA,Ex,Y,2080,193.23824,2,Gd,282,26.198646,6/2009,Normal,234000
10800,1003.3524,Pave,2fmCon,4,7,1900,2000,Gable,TA,TA,BrkTil,0,0.0,GasA,TA,N,1294,120.216482,2,TA,0,0.0,8/2008,Normal,106250
11988,1113.721164,Pave,1Fam,6,6,1957,1957,Gable,TA,TA,CBlock,1244,115.571332,GasA,Ex,Y,1244,115.571332,2,TA,336,31.215408,5/2007,Normal,150000
5000,464.515,Pave,1Fam,6,7,1947,1950,Gable,TA,Gd,CBlock,1004,93.274612,GasA,Ex,Y,1664,154.590592,2,TA,420,39.01926,10/2006,Normal,159000
40094,3724.852882,Pave,1Fam,10,5,2007,2008,Hip,Ex,TA,PConc,3138,291.529614,GasA,Ex,Y,4676,434.414428,4,Ex,884,82.126252,10/2007,Partial,184750
11787,1095.047661,Pave,1Fam,7,5,1996,1997,Gable,Gd,TA,PConc,1379,128.113237,GasA,Ex,Y,2398,222.781394,3,Gd,834,77.48110199999999,8/2007,Normal,315750
7500,696.7725,Pave,1Fam,7,5,2005,2005,Gable,Gd,TA,PConc,1257,116.779071,GasA,Ex,Y,1266,117.615198,2,Gd,453,42.085059,4/2006,Normal,176000
13300,1235.6099,Pave,1Fam,5,7,1956,2000,Hip,TA,TA,CBlock,928,86.213984,GasA,TA,Y,928,86.213984,1,TA,252,23.411556,6/2007,Normal,132000
14948,1388.714044,Pave,1Fam,9,5,2008,2008,Hip,Ex,TA,PConc,1452,134.895156,GasA,Ex,Y,2713,252.045839,3,Ex,858,79.710774,11/2008,Partial,446261
9098,845.231494,Pave,1Fam,4,7,1920,2002,Gable,TA,TA,BrkTil,528,49.052784,GasA,Ex,Y,605,56.206315,1,TA,0,0.0,7/2007,Normal,86000
32668,3034.955204,Pave,1Fam,6,3,1957,1975,Hip,Gd,TA,PConc,2035,189.057605,GasA,TA,Y,2515,233.651045,3,TA,484,44.965052,3/2007,Alloca,200624
10200,947.6106,Pave,1Fam,6,5,1988,1989,Gable,Gd,TA,CBlock,1461,135.731283,GasA,Ex,Y,1509,140.190627,2,Gd,600,55.7418,8/2008,Abnorml,175000
6155,571.817965,Pave,1Fam,6,8,1920,1999,Gable,TA,TA,BrkTil,611,56.763733,GasA,Ex,Y,1362,126.533886,2,TA,502,46.637306,6/2008,Normal,128000
7200,668.9016,Pave,1Fam,5,7,1955,2007,Gable,TA,TA,Slab,0,0.0,GasA,Ex,Y,827,76.830781,1,TA,392,36.417976,4/2010,Normal,107500
5000,464.515,Pave,1Fam,1,3,1946,1950,Gable,Fa,Fa,Slab,0,0.0,GasA,Fa,N,334,31.029602,1,Fa,0,0.0,1/2007,Normal,39300
9056,841.329568,Pave,1Fam,8,5,2004,2004,Gable,Gd,TA,PConc,707,65.682421,GasA,Ex,Y,1414,131.364842,3,Gd,403,37.439909,10/2006,Normal,178000
7000,650.321,Pave,2fmCon,5,7,1910,1991,Gable,TA,TA,CBlock,1117,103.772651,GasA,TA,Y,1347,125.140341,1,TA,0,0.0,1/2008,Normal,107500
8924,829.066372,Pave,1Fam,7,5,1998,1999,Gable,TA,TA,PConc,880,81.75464,GasA,Ex,Y,1724,160.164772,3,Gd,527,48.959881,7/2008,Normal,188000
12735,1183.119705,Pave,1Fam,4,5,1972,1972,Hip,TA,TA,CBlock,864,80.268192,GasA,TA,Y,864,80.268192,1,TA,576,53.512128,4/2008,Normal,111250
11553,1073.308359,Pave,1Fam,5,5,1968,1968,Hip,TA,TA,CBlock,1051,97.641053,GasA,TA,Y,1159,107.674577,2,TA,336,31.215408,7/2006,Normal,158000
11423,1061.230969,Pave,1Fam,8,5,2001,2002,Gable,Gd,TA,PConc,1581,146.879643,GasA,Ex,Y,1601,148.737703,2,Gd,670,62.24501,5/2010,Normal,272000
14601,1356.476703,Pave,1Fam,9,5,2006,2006,Hip,Ex,TA,PConc,1838,170.755714,GasA,Ex,Y,1838,170.755714,2,Ex,765,71.070795,3/2009,Normal,315000
11000,1021.933,Pave,1Fam,8,5,2000,2000,Gable,Gd,TA,PConc,969,90.02300699999999,GasA,Ex,Y,2285,212.283355,3,Gd,648,60.201144,6/2007,Normal,248000
10140,942.03642,Pave,1Fam,7,5,1998,1999,Hip,Gd,TA,PConc,1650,153.28995,GasA,Ex,Y,1680,156.07704,2,Gd,583,54.162449,6/2009,Normal,213250
4058,377.000374,Pave,TwnhsE,7,5,1998,1998,Gable,TA,TA,PConc,723,67.168869,GasA,Ex,Y,767,71.256601,1,TA,367,34.095401,6/2007,Normal,133000
17104,1589.012912,Pave,1Fam,7,5,2006,2006,Gable,Gd,TA,PConc,654,60.758562,GasA,Ex,Y,1496,138.982888,3,Gd,426,39.576678,9/2006,Partial,179665
13837,1285.498811,Pave,1Fam,7,5,1988,1988,Gable,Gd,Gd,PConc,1204,111.855212,GasA,Gd,Y,2183,202.807249,3,Gd,786,73.021758,2/2006,Normal,229000
8737,811.693511,Pave,1Fam,6,7,1923,1950,Gable,TA,TA,BrkTil,1065,98.941695,GasA,Ex,Y,1635,151.896405,2,TA,440,40.87732,5/2007,Normal,210000
7244,672.989332,Pave,1Fam,5,7,1970,1970,Gable,TA,Gd,CBlock,768,71.349504,GasA,Ex,Y,768,71.349504,1,TA,624,57.971472,4/2007,Normal,129500
8235,765.056205,Pave,1Fam,5,7,1955,1995,Gable,TA,Gd,CBlock,825,76.644975,GasA,TA,Y,825,76.644975,1,TA,720,66.89016,6/2008,Normal,125000
9375,870.965625,Pave,1Fam,7,5,2003,2004,Gable,Gd,TA,PConc,912,84.727536,GasA,Ex,Y,2094,194.538882,3,Gd,615,57.135345,11/2009,Normal,263000
4043,375.606829,Pave,TwnhsE,6,6,1977,1977,Gable,TA,TA,CBlock,1069,99.313307,GasA,TA,Y,1069,99.313307,2,TA,440,40.87732,10/2008,Abnorml,140000
6000,557.418,Pave,1Fam,5,6,1957,1957,Hip,TA,TA,CBlock,928,86.213984,GasA,Gd,Y,928,86.213984,1,TA,288,26.756064,6/2008,Normal,112500
11146,1035.496838,Pave,1Fam,8,5,2006,2006,Gable,Gd,TA,PConc,1709,158.771227,GasA,Ex,Y,1717,159.514451,2,Gd,908,84.355924,7/2009,Normal,255500
8777,815.409631,Pave,1Fam,4,5,1949,2003,Gable,TA,TA,CBlock,0,0.0,GasA,Ex,Y,1126,104.608778,2,Gd,520,48.30956,5/2009,Normal,108000
10625,987.094375,Pave,1Fam,7,5,2003,2004,Gable,Gd,TA,PConc,998,92.717194,GasA,Ex,Y,2046,190.079538,3,Gd,871,80.918513,8/2008,Normal,284000
6380,592.72114,Pave,1Fam,5,6,1922,1950,Gable,TA,TA,BrkTil,993,92.252679,GasA,TA,Y,1048,97.362344,1,TA,280,26.01284,8/2006,Normal,113000
14850,1379.60955,Pave,1Fam,5,5,1957,1957,Gable,TA,TA,CBlock,1092,101.450076,GasA,TA,Y,1092,101.450076,1,TA,299,27.777997,5/2006,Normal,141000
11040,1025.64912,Pave,1Fam,4,6,1920,1950,Gable,TA,TA,CBlock,637,59.179211,GasA,Gd,Y,1336,124.118408,2,TA,570,52.95471,9/2006,Normal,108000
21872,2031.974416,Pave,1Fam,7,5,1996,1997,Gable,TA,TA,PConc,729,67.726287,GasA,Ex,Y,1446,134.337738,3,TA,406,37.718618,8/2008,Normal,175000
3196,296.917988,Pave,TwnhsE,7,5,2003,2004,Gable,Gd,TA,PConc,1374,127.648722,GasA,Ex,Y,1557,144.649971,2,Gd,420,39.01926,10/2006,Normal,234000
11341,1053.612923,Pave,1Fam,5,6,1957,1996,Hip,TA,TA,CBlock,1392,129.320976,GasA,TA,Y,1392,129.320976,2,TA,528,49.052784,5/2010,Normal,121500
10010,929.95903,Pave,1Fam,5,5,1974,1975,Gable,TA,TA,CBlock,1389,129.042267,GasA,Gd,Y,1389,129.042267,1,TA,418,38.833454,4/2006,Normal,170000
13907,1292.002021,Pave,1Fam,5,6,1940,1969,Gable,TA,TA,CBlock,996,92.531388,GasA,Ex,Y,996,92.531388,1,TA,0,0.0,7/2008,Normal,108000
21780,2023.42734,Pave,1Fam,6,7,1918,1950,Gable,TA,TA,BrkTil,1163,108.046189,GasA,Ex,Y,1674,155.519622,2,TA,396,36.789588,7/2008,Normal,185000
13346,1239.883438,Pave,1Fam,7,5,1992,2000,Gable,Gd,TA,PConc,1095,101.728785,GasA,Ex,Y,2295,213.212385,3,Gd,590,54.81277,7/2006,Normal,268000
6858,637.128774,Pave,1Fam,6,4,1915,1950,Gable,TA,TA,PConc,806,74.879818,GasA,TA,N,1647,153.011241,2,Fa,216,20.067048,5/2010,Normal,128000
11198,1040.327794,Pave,1Fam,9,5,2005,2007,Hip,Gd,TA,PConc,1122,104.237166,GasA,Ex,Y,2504,232.629112,3,Ex,656,60.944368,6/2008,Normal,325000
10171,944.916413,Pave,1Fam,7,5,2004,2004,Gable,Gd,TA,PConc,1517,140.933851,GasA,Ex,Y,1535,142.606105,2,Gd,532,49.424396,3/2010,Normal,214000
12327,1145.215281,Pave,1Fam,8,8,1983,2009,Gable,Gd,TA,CBlock,1496,138.982888,GasA,Ex,Y,2132,198.069196,2,Gd,612,56.856636,9/2009,Normal,316600
7032,653.293896,Pave,Duplex,5,5,1979,1979,Gable,TA,TA,CBlock,943,87.607529,GasA,TA,Y,943,87.607529,1,TA,600,55.7418,12/2006,Normal,135960
13101,1217.122203,Pave,Duplex,5,5,1965,1965,Gable,TA,TA,CBlock,1728,160.536384,GasA,TA,Y,1728,160.536384,2,TA,576,53.512128,11/2008,Normal,142600
7332,681.164796,Pave,1Fam,6,6,1959,1959,Gable,TA,TA,CBlock,864,80.268192,GasA,Ex,Y,864,80.268192,1,Gd,288,26.756064,10/2006,Abnorml,120000
13159,1222.510577,Pave,1Fam,7,5,2009,2009,Gable,TA,TA,PConc,846,78.595938,GasA,Gd,Y,1692,157.191876,3,Gd,650,60.38695,7/2009,Partial,224500
9967,925.964201,Pave,1Fam,7,5,2000,2000,Gable,TA,TA,PConc,384,35.674752,GasA,Ex,Y,1430,132.85129,3,TA,400,37.1612,12/2007,Normal,170000
10500,975.4815,Pave,1Fam,5,7,1971,2005,Gambrel,TA,TA,CBlock,372,34.559916,GasA,TA,Y,1109,103.029427,1,TA,288,26.756064,12/2007,Normal,139000
8480,787.81744,Pave,1Fam,5,5,1947,1950,Gable,TA,TA,CBlock,832,77.295296,GasA,TA,Y,1216,112.970048,1,TA,336,31.215408,10/2008,Abnorml,118500
6292,584.545676,Pave,1Fam,7,7,1928,1950,Gable,TA,TA,BrkTil,861,79.98948299999999,GasA,Gd,Y,1477,137.217731,2,TA,216,20.067048,8/2009,Normal,145000
11777,1094.118631,Pave,1Fam,5,6,1966,1966,Gable,TA,TA,CBlock,1164,108.139092,GasA,Ex,Y,1320,122.63196,1,TA,564,52.397292,5/2006,Abnorml,164500
3604,334.822412,Pave,TwnhsE,7,5,2007,2007,Gable,Gd,TA,PConc,689,64.010167,GasA,Ex,Y,1392,129.320976,2,Gd,540,50.16762,2/2008,Abnorml,146000
12150,1128.77145,Pave,1Fam,5,5,1954,1954,Gable,TA,TA,BrkTil,1050,97.54815,GasA,Ex,N,1795,166.760885,2,TA,352,32.701856,11/2008,Normal,131500
14585,1354.990255,Pave,1Fam,6,6,1960,1987,Gable,TA,TA,CBlock,1144,106.281032,GasA,Ex,Y,1429,132.758387,1,Gd,572,53.140516,6/2007,Normal,181900
12704,1180.239712,Pave,1Fam,8,5,2008,2009,Hip,Ex,TA,PConc,2042,189.707926,GasA,Ex,Y,2042,189.707926,3,Ex,1390,129.13517,8/2009,Partial,253293
11841,1100.064423,Grvl,Duplex,6,5,1990,1990,Gable,TA,Gd,CBlock,816,75.808848,GasA,TA,Y,816,75.808848,1,TA,0,0.0,5/2007,Normal,118500
13500,1254.1905,Pave,1Fam,10,9,1893,2000,Gable,Ex,Ex,BrkTil,1237,114.921011,GasA,Gd,Y,2775,257.805825,4,Gd,880,81.75464,7/2008,Normal,325000
6120,568.56636,Pave,1Fam,4,7,1935,1995,Gable,TA,TA,BrkTil,884,82.126252,GasA,Ex,Y,1573,146.136419,1,Gd,240,22.29672,7/2009,Normal,133000
11443,1063.089029,Pave,1Fam,8,5,2005,2006,Hip,Gd,TA,PConc,1868,173.542804,GasA,Ex,Y,2028,188.407284,2,Gd,880,81.75464,3/2006,Partial,369900
10267,953.835101,Pave,1Fam,6,7,1918,2000,Gable,TA,Gd,BrkTil,816,75.808848,GasA,Ex,Y,838,77.852714,1,Fa,275,25.548325,5/2008,Normal,130000
8740,811.97222,Pave,1Fam,5,6,1982,1982,Hip,TA,TA,CBlock,840,78.03852,GasA,TA,Y,860,79.89658,1,TA,528,49.052784,7/2009,Normal,137000
25095,2331.400785,Pave,1Fam,5,8,1968,2003,Flat,TA,TA,CBlock,1437,133.501611,GasA,Ex,Y,1473,136.846119,1,Ex,452,41.992156,6/2009,Partial,143000
9100,845.4173,Pave,1Fam,5,6,1930,1960,Gable,TA,TA,BrkTil,742,68.934026,GasA,TA,Y,935,86.864305,1,TA,308,28.614124,8/2008,Normal,79500
8320,772.95296,Pave,1Fam,7,5,2004,2004,Gable,Gd,TA,PConc,770,71.53531,GasA,Ex,Y,1582,146.972546,3,Gd,520,48.30956,9/2008,Normal,185900
13478,1252.146634,Pave,1Fam,10,5,2008,2008,Gable,Ex,TA,PConc,1722,159.978966,GasA,Ex,Y,2296,213.305288,3,Ex,842,78.224326,6/2009,Normal,451950
6600,613.1598,Pave,1Fam,5,8,1982,2003,Gable,TA,Gd,PConc,816,75.808848,GasA,Ex,Y,816,75.808848,1,TA,816,75.808848,6/2008,Normal,138000
4435,412.024805,Pave,TwnhsE,6,5,2003,2003,Gable,Gd,TA,PConc,848,78.781744,GasA,Ex,Y,848,78.781744,1,Gd,420,39.01926,5/2009,Normal,140000
7990,742.29497,Pave,1Fam,5,6,1975,1975,Hip,TA,TA,CBlock,924,85.842372,GasA,TA,Y,924,85.842372,1,TA,280,26.01284,4/2008,Normal,110000
11302,1049.989706,Pave,1Fam,8,5,2005,2006,Gable,Gd,TA,PConc,1814,168.526042,GasA,Ex,Y,1826,169.640878,2,Gd,758,70.420474,8/2006,Partial,319000
3600,334.4508,Pave,1Fam,6,7,1910,1993,Gable,TA,TA,CBlock,684,63.545652,GasA,Ex,N,1368,127.091304,1,TA,216,20.067048,10/2006,Normal,114504
3922,364.365566,Pave,TwnhsE,7,5,2006,2007,Gable,Gd,TA,PConc,1258,116.871974,GasA,Ex,Y,1402,130.250006,2,Gd,648,60.201144,2/2007,Partial,194201
12984,1206.252552,Pave,1Fam,5,6,1977,1977,Gable,TA,TA,CBlock,1430,132.85129,GasA,Ex,Y,1647,153.011241,2,Gd,621,57.692763,3/2006,Normal,217500
1950,181.16085,Pave,Twnhs,6,6,1980,1980,Gable,TA,Gd,CBlock,716,66.518548,GasA,TA,Y,1556,144.557068,3,TA,452,41.992156,7/2008,Normal,151000
10927,1015.151081,Pave,1Fam,8,5,2005,2005,Gable,Gd,TA,PConc,1058,98.291374,GasA,Ex,Y,1904,176.887312,3,Ex,736,68.376608,6/2006,Normal,275000
9000,836.127,Pave,1Fam,6,6,1937,1950,Gable,TA,Gd,PConc,780,72.46433999999999,GasA,TA,Y,1375,127.741625,2,Gd,544,50.539232,12/2007,Normal,141000
10041,932.839023,Pave,1Fam,8,5,1992,1992,Gable,Gd,TA,PConc,908,84.355924,GasA,Ex,Y,1915,177.909245,3,Gd,506,47.008918,2/2006,Abnorml,220000
3182,295.617346,Pave,TwnhsE,7,5,2004,2005,Gable,Gd,TA,PConc,600,55.7418,GasA,Ex,Y,1200,111.4836,3,Gd,480,44.59344,6/2010,Normal,151000
12803,1189.437109,Pave,1Fam,7,5,2002,2002,Gable,Gd,TA,PConc,1494,138.797082,GasA,Ex,Y,1494,138.797082,2,Gd,530,49.23859,9/2008,Normal,221000
13600,1263.4808,Pave,1Fam,7,6,1965,1990,Gable,TA,TA,CBlock,768,71.349504,GasA,TA,Y,1986,184.505358,3,TA,486,45.150858,10/2009,Normal,205000
12464,1157.942992,Pave,1Fam,5,5,1996,1996,Gable,TA,Gd,PConc,1040,96.61912,GasA,Gd,Y,1040,96.61912,1,Gd,576,53.512128,11/2009,Normal,152000
7800,724.6434,Pave,1Fam,5,8,1948,2002,Gable,TA,Gd,CBlock,896,83.241088,GasA,Ex,Y,2008,186.549224,3,Ex,230,21.36769,8/2006,Normal,225000
12168,1130.443704,Pave,1Fam,8,6,1934,1998,Gable,TA,TA,PConc,965,89.651395,GasA,TA,Y,3194,296.732182,3,TA,380,35.30314,9/2007,Alloca,359100
7943,737.928529,Pave,1Fam,4,5,1961,1961,Gable,TA,Fa,CBlock,1029,95.597187,GasA,Gd,Y,1029,95.597187,1,TA,261,24.247683,4/2007,Normal,118500
11050,1026.57815,Pave,1Fam,9,5,2000,2000,Hip,Gd,TA,PConc,1440,133.78032,GasA,Ex,Y,2153,200.020159,3,Ex,736,68.376608,5/2009,Normal,313000
10395,965.726685,Pave,1Fam,6,6,1978,1978,Gable,TA,TA,CBlock,1032,95.875896,GasA,TA,Y,1032,95.875896,2,TA,564,52.397292,7/2007,Normal,148000
11885,1104.152155,Pave,1Fam,8,5,2001,2001,Gable,Gd,TA,PConc,1299,120.680997,GasA,Ex,Y,1872,173.914416,3,Ex,531,49.331493,11/2009,Normal,261500
8402,780.571006,Pave,1Fam,5,5,2007,2007,Gable,TA,TA,PConc,1120,104.05136,GasA,Ex,Y,1120,104.05136,1,TA,0,0.0,12/2007,Partial,147000
1491,138.518373,Pave,TwnhsE,4,6,1972,1972,Gable,TA,TA,CBlock,630,58.52889,GasA,Ex,Y,630,58.52889,1,TA,0,0.0,5/2010,Normal,75500
8800,817.5464,Pave,1Fam,6,7,1963,1963,Gable,TA,Gd,PConc,936,86.957208,GasA,Ex,Y,1054,97.919762,1,Gd,480,44.59344,5/2010,Abnorml,137500
7861,730.310483,Pave,1Fam,6,5,2002,2003,Gable,Gd,TA,PConc,783,72.743049,GasA,Ex,Y,1509,140.190627,3,Gd,393,36.510879,6/2006,Normal,183200
7227,671.409981,Pave,1Fam,6,6,1954,1954,Gable,TA,TA,CBlock,832,77.295296,GasA,Gd,Y,832,77.295296,1,Gd,528,49.052784,6/2008,Normal,105500
11694,1086.407682,Pave,1Fam,9,5,2007,2007,Hip,Ex,TA,PConc,1822,169.269266,GasA,Ex,Y,1828,169.826684,2,Gd,774,71.906922,7/2007,Partial,314813
12244,1137.504332,Pave,1Fam,8,5,2003,2003,Hip,Gd,TA,PConc,1482,137.682246,GasA,Ex,Y,2262,210.146586,3,Gd,749,69.584347,8/2008,Normal,305000
8248,766.263944,Pave,1Fam,3,3,1914,1950,Gable,TA,TA,BrkTil,864,80.268192,GasA,TA,N,864,80.268192,1,TA,0,0.0,9/2008,Normal,67000
10800,1003.3524,Pave,1Fam,6,7,1974,1997,Gable,TA,TA,CBlock,1522,141.398366,GasA,TA,Y,2614,242.848442,3,TA,624,57.971472,6/2008,Normal,240000
7064,656.266792,Pave,1Fam,5,6,1977,1977,Gable,TA,TA,CBlock,980,91.04494,GasA,TA,Y,980,91.04494,1,TA,484,44.965052,7/2009,Normal,135000
2117,196.675651,Pave,TwnhsE,6,5,2000,2000,Gable,Gd,TA,PConc,756,70.234668,GasA,Ex,Y,1512,140.469336,3,Gd,440,40.87732,6/2007,Normal,168500
10400,966.1912,Pave,1Fam,6,5,1972,1972,Gable,TA,TA,CBlock,732,68.004996,GasA,Gd,Y,1790,166.29637,3,TA,484,44.965052,11/2006,Normal,165150
10000,929.03,Pave,1Fam,6,6,1962,1962,Hip,TA,TA,CBlock,1116,103.679748,GasA,TA,Y,1116,103.679748,2,TA,440,40.87732,2/2010,Normal,160000
12342,1146.608826,Pave,1Fam,5,5,1960,1978,Hip,TA,TA,CBlock,978,90.859134,GasA,TA,Y,1422,132.108066,1,TA,286,26.570258,8/2007,Normal,139900
9600,891.8688,Pave,1Fam,6,6,1955,1972,Gable,TA,TA,CBlock,1156,107.395868,GasA,Ex,Y,1520,141.21256,1,TA,364,33.816692,3/2010,Normal,153000
11606,1078.232218,Pave,1Fam,5,5,1969,1969,Gable,TA,TA,PConc,1040,96.61912,GasA,TA,Y,2080,193.23824,3,Fa,504,46.823112,9/2007,Family,135000
9020,837.98506,Pave,1Fam,6,5,1964,1964,Gable,TA,TA,CBlock,1248,115.942944,GasA,TA,Y,1350,125.41905,2,TA,520,48.30956,6/2008,Normal,168500
9000,836.127,Pave,1Fam,5,6,1880,1991,Gable,TA,TA,BrkTil,636,59.086308,GasA,TA,Y,1750,162.58025,1,Ex,240,22.29672,6/2006,Abnorml,124000
4590,426.42477,Pave,Twnhs,8,5,2006,2006,Gable,Gd,TA,PConc,1554,144.371262,GasA,Ex,Y,1554,144.371262,2,Gd,627,58.250181,8/2007,Normal,209500
11900,1105.5457,Pave,1Fam,7,5,1977,1977,Hip,TA,Gd,CBlock,1386,128.763558,GasA,TA,Y,1411,131.086133,2,TA,544,50.539232,4/2009,Family,82500
9250,859.35275,Pave,1Fam,5,7,1954,2005,Gable,TA,TA,CBlock,1056,98.105568,GasA,TA,Y,1056,98.105568,1,TA,260,24.15478,7/2007,Normal,139400
6979,648.370037,Pave,Duplex,6,5,1980,1980,Gable,TA,TA,CBlock,1056,98.105568,GasA,Gd,Y,1056,98.105568,0,TA,576,53.512128,6/2010,Normal,144000
10896,1012.271088,Pave,2fmCon,6,7,1914,1995,Hip,Fa,TA,CBlock,1440,133.78032,GasA,Ex,Y,3395,315.405685,2,Fa,0,0.0,3/2007,Abnorml,200000
6120,568.56636,Pave,1Fam,2,3,1936,1950,Gable,Fa,Fa,BrkTil,264,24.526392,Grav,Fa,N,800,74.3224,1,Fa,0,0.0,1/2009,Normal,60000
6000,557.418,Pave,2fmCon,5,4,1954,1954,Gable,TA,TA,CBlock,811,75.344333,GasA,TA,Y,1387,128.856461,2,Gd,256,23.783168,11/2009,Normal,93000
8777,815.409631,Pave,1Fam,5,7,1910,1950,Gable,TA,TA,CBlock,796,73.950788,GasA,Gd,Y,796,73.950788,1,TA,0,0.0,5/2008,Normal,85000
3982,369.939746,Pave,TwnhsE,8,5,2006,2006,Hip,Gd,TA,PConc,1520,141.21256,GasA,Ex,Y,1567,145.579001,2,Ex,648,60.201144,10/2006,Partial,264561
12677,1177.731331,Pave,TwnhsE,8,5,2003,2004,Hip,Ex,TA,PConc,1518,141.026754,GasA,Ex,Y,1518,141.026754,2,Ex,588,54.626964,4/2008,Normal,274000
7050,654.96615,Pave,1Fam,7,5,2001,2001,Gable,Gd,TA,PConc,1057,98.198471,GasA,Ex,Y,1929,179.209887,3,Gd,650,60.38695,5/2007,Normal,226000
13860,1287.63558,Pave,1Fam,8,7,1972,1995,Gable,Gd,TA,CBlock,1952,181.346656,GasA,Gd,Y,2704,251.209712,3,Ex,538,49.981814,7/2009,Normal,345000
10793,1002.702079,Pave,1Fam,5,5,1969,1969,Mansard,TA,TA,CBlock,780,72.46433999999999,GasA,Ex,Y,1620,150.50286,3,TA,462,42.921186,4/2007,Normal,152000
9187,853.499861,Pave,1Fam,9,5,2009,2009,Gable,Ex,TA,PConc,1766,164.066698,GasA,Ex,Y,1766,164.066698,3,Ex,478,44.407634,10/2009,Partial,370878
10530,978.26859,Pave,1Fam,6,5,1971,1971,Hip,TA,TA,CBlock,981,91.137843,GasA,TA,Y,981,91.137843,2,TA,576,53.512128,3/2007,Normal,143250
7200,668.9016,Pave,1Fam,5,5,1950,1950,Hip,TA,TA,CBlock,0,0.0,GasA,Gd,Y,1048,97.362344,1,TA,420,39.01926,7/2008,Normal,98300
10452,971.022156,Pave,1Fam,6,5,1953,1953,Hip,TA,TA,CBlock,1094,101.635882,GasA,Ex,Y,1094,101.635882,1,TA,495,45.986985,6/2008,Normal,155000
7700,715.3531,Pave,1Fam,6,5,1966,1966,Gable,TA,TA,CBlock,756,70.234668,GasA,TA,Y,1839,170.848617,2,TA,442,41.063126,6/2010,Normal,155000
1936,179.860208,Pave,Twnhs,4,6,1970,1970,Gable,TA,TA,CBlock,630,58.52889,GasA,Gd,Y,630,58.52889,1,TA,0,0.0,12/2007,Normal,84500
8125,754.836875,Pave,1Fam,7,6,2007,2007,Gable,Gd,TA,PConc,813,75.530139,GasA,Ex,Y,1665,154.683495,3,Gd,562,52.211486,5/2008,Normal,205950
9084,843.930852,Pave,1Fam,4,5,1940,1950,Gable,TA,TA,CBlock,755,70.141765,GasA,TA,Y,1510,140.28353,1,TA,296,27.499288,10/2009,Normal,108000
8750,812.90125,Pave,1Fam,7,5,1996,1996,Gable,Gd,TA,PConc,880,81.75464,GasA,Ex,Y,1716,159.421548,3,Gd,512,47.566336,7/2009,Normal,191000
10320,958.75896,Pave,1Fam,6,7,1906,1995,Gable,TA,TA,CBlock,756,70.234668,GasA,Ex,Y,1469,136.474507,1,TA,216,20.067048,6/2008,Normal,135000
10437,969.628611,Pave,1Fam,8,6,1995,1995,Hip,Gd,Gd,PConc,2109,195.932427,GasA,Ex,Y,2113,196.304039,3,Gd,839,77.945617,8/2008,Normal,350000
