model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
unknown,2016.0,16799,Automatic,34609.333333333336,Diesel,30.0,64.23333333333333,2.1
 GLC Class,2016.0,25733,Automatic,31239.0,Diesel,131.66666666666666,56.5,2.0666666666666664
 E Class,2017.0,20200,Automatic,20043.0,Diesel,145.0,61.4,2.033333333333333
unknown,2017.0,20498,Semi-Auto,20195.0,Diesel,20.0,72.4,1.8333333333333333
 C Class,2019.0,30989,Semi-Auto,1000.0,Diesel,145.0,54.3,1.6
unknown,2019.0,33285,Automatic,5163.0,Diesel,145.0,42.8,2.0
unknown,2019.0,25499,Automatic,13155.0,Petrol,145.0,49.73333333333333,1.5
 A Class,2020.0,26375,Semi-Auto,1550.0,Petrol,145.0,30.799999999999997,1.3
 C Class,2016.0,13990,Manual,22388.333333333332,Diesel,20.0,68.9,2.1
 E Class,2016.0,19431,Semi-Auto,36790.0,Diesel,151.66666666666666,54.3,3.0
 A Class,2018.0,23780,Semi-Auto,11959.0,Petrol,145.0,53.3,1.3
 C Class,2017.0,22399,Semi-Auto,19906.0,Petrol,160.0,43.5,2.0
 A Class,2016.0,12780,Manual,42769.0,Diesel,100.0,72.4,1.5
 V Class,2017.0,33990,Automatic,40000.0,Diesel,150.0,44.8,2.1
 A Class,2016.0,11900,Manual,19036.0,Petrol,125.0,61.63333333333333,1.6
 A Class,2019.0,21399,Semi-Auto,9085.0,Petrol,145.0,49.23333333333333,1.3
 A Class,2019.3333333333333,22998,Semi-Auto,4459.0,Petrol,150.0,53.3,2.1
 A Class,2019.0,21840,Semi-Auto,10904.0,Diesel,145.0,64.76666666666667,1.5
 A Class,2018.6666666666667,19998,Semi-Auto,3314.6666666666665,Petrol,145.0,53.3,1.3
 A Class,2016.0,16995,Manual,33900.0,Diesel,30.0,62.8,2.0
 B Class,2015.0,14200,Semi-Auto,23915.0,Diesel,20.0,65.73333333333333,2.1
 A Class,2016.6666666666667,13899,Manual,19392.666666666668,Diesel,103.33333333333333,72.4,1.5
 GLA Class,2018.6666666666667,26890,Semi-Auto,3442.0,Petrol,145.0,49.26666666666667,1.6
 A Class,2019.0,18718,Semi-Auto,14825.0,Diesel,145.0,68.9,1.5
 E Class,2016.6666666666667,18886,Automatic,26636.0,Diesel,110.0,61.133333333333326,2.4
unknown,2019.0,28950,Automatic,2746.0,Diesel,260.0,35.8,2.3
 C Class,2019.0,24099,Automatic,9501.0,Diesel,145.0,57.7,2.1
 A Class,2014.0,12700,Automatic,33703.0,Diesel,151.66666666666666,60.699999999999996,2.1
 GLE Class,2019.0,52146,Automatic,10005.0,Diesel,145.0,35.8,2.033333333333333
 C Class,2017.0,16350,Semi-Auto,14893.0,Diesel,58.333333333333336,64.2,1.6
 C Class,2018.6666666666667,11149,Semi-Auto,3144.0,Diesel,145.0,46.633333333333326,2.1
unknown,2017.0,30400,Automatic,30136.0,Diesel,145.0,45.6,3.0
 C Class,2019.0,32540,Automatic,2960.0,Diesel,145.0,55.4,2.0
 GLC Class,2016.3333333333333,28962,Semi-Auto,47240.666666666664,Diesel,200.0,47.9,3.0
 A Class,2017.0,17000,Manual,10634.0,Petrol,60.0,49.6,2.3333333333333335
 A Class,2016.3333333333333,18401,Semi-Auto,26891.0,Diesel,20.0,74.3,1.5
unknown,2015.0,16260,Semi-Auto,18025.0,Diesel,20.0,64.2,2.1
 GLC Class,2017.6666666666667,31990,Semi-Auto,29360.0,Petrol,300.0,34.0,3.033333333333333
 GLE Class,2016.0,37490,Automatic,59425.666666666664,Petrol,325.0,31.7,3.0
 CL Class,2013.0,10995,Manual,69965.0,Petrol,125.0,53.73333333333333,1.6
 CLA Class,2016.3333333333333,15400,Automatic,32352.666666666668,Petrol,125.0,51.4,1.9333333333333336
 A Class,2018.6666666666667,29890,Automatic,8272.0,Petrol,145.0,40.9,2.6666666666666665
unknown,2014.0,10695,Automatic,64130.0,Diesel,145.0,56.5,2.0666666666666664
 C Class,2016.0,18780,Semi-Auto,48641.0,Hybrid,0.0,134.5,2.0
unknown,2017.0,25650,Automatic,4001.0,Diesel,65.0,62.8,1.5
unknown,2015.0,14800,Automatic,70832.0,Diesel,30.0,62.63333333333333,2.1
 B Class,2017.0,11701,Semi-Auto,58313.0,Diesel,103.33333333333333,68.9,1.5
 A Class,2018.0,17600,Automatic,15893.0,Petrol,146.66666666666666,52.3,2.966666666666667
 GLC Class,2017.0,27799,Semi-Auto,22414.0,Diesel,125.0,56.5,2.1
 C Class,2016.0,13600,Automatic,71077.0,Diesel,20.0,64.2,2.1
 E Class,2018.6666666666667,43995,Automatic,33531.333333333336,Diesel,145.0,41.5,3.0
 GLS Class,2017.0,38250,Automatic,7736.0,Diesel,13.333333333333334,37.2,2.033333333333333
 A Class,2020.0,25879,Semi-Auto,1000.0,Petrol,145.0,53.3,1.3
 GLE Class,2017.3333333333333,49980,Semi-Auto,15907.0,Diesel,145.0,36.7,2.0
 E Class,2018.0,26499,Semi-Auto,17131.0,Diesel,145.0,57.7,2.0
 C Class,2015.0,20000,Automatic,34609.333333333336,Diesel,30.0,63.73333333333333,2.1
 GLC Class,2018.3333333333333,39900,Automatic,2502.0,Petrol,150.0,32.1,2.0
 SLK,2008.0,5850,Automatic,52808.666666666664,Petrol,300.0,34.4,2.6
 X-CLASS,2019.3333333333333,26990,Manual,6000.0,Diesel,260.0,34.83333333333333,2.3
 E Class,2015.6666666666667,15998,Semi-Auto,34609.333333333336,Diesel,125.0,61.4,2.1
unknown,2016.0,19498,Semi-Auto,59425.666666666664,Diesel,145.0,54.3,3.0
 S Class,2016.0,30998,Semi-Auto,50932.0,Diesel,195.0,47.9,3.0
 C Class,2019.0,25299,Semi-Auto,10061.0,Petrol,145.0,46.3,1.5
 E Class,2018.3333333333333,22999,Semi-Auto,20000.0,Diesel,30.0,61.96666666666666,2.0
unknown,2017.0,16000,Automatic,72400.0,Diesel,131.66666666666666,60.1,2.1
 E Class,2019.0,24749,Semi-Auto,14218.0,Diesel,145.0,72.4,2.0
 CL Class,2016.6666666666667,19990,Semi-Auto,44251.333333333336,Diesel,150.0,67.3,2.1
 A Class,2017.0,16250,Semi-Auto,43865.0,Diesel,145.0,68.9,2.1
unknown,2019.0,25780,Semi-Auto,7512.0,Diesel,145.0,72.4,2.0
 GLA Class,2018.0,19500,Semi-Auto,22873.0,Diesel,145.0,64.2,2.6666666666666665
unknown,2018.6666666666667,25249,Semi-Auto,10597.0,Petrol,145.0,46.3,1.5
 A Class,2019.0,22790,Semi-Auto,5960.333333333333,Petrol,145.0,28.5,2.433333333333333
 C Class,2019.0,39894,Automatic,10585.0,Petrol,145.0,66.4,1.6666666666666667
 E Class,2016.0,18740,Automatic,12600.0,Diesel,160.0,52.3,3.0
unknown,2016.0,26000,Semi-Auto,19694.0,Diesel,160.0,65.23333333333333,2.033333333333333
unknown,2018.6666666666667,33120,Semi-Auto,437.0,Petrol,145.0,53.3,2.3333333333333335
unknown,2015.0,13490,Automatic,39000.0,Diesel,20.0,74.3,1.6666666666666667
 C Class,2019.0,40599,Semi-Auto,8000.0,Petrol,145.0,29.4,3.0
 C Class,2018.0,21492,Semi-Auto,10267.0,Diesel,145.0,60.1,2.6666666666666665
 E Class,2017.0,22150,Automatic,27425.0,Diesel,145.0,61.4,2.033333333333333
 A Class,2020.0,26000,Semi-Auto,4500.0,Petrol,145.0,53.96666666666666,1.3
unknown,2018.0,17244,Automatic,30817.0,Diesel,145.0,65.7,1.5
 A Class,2019.0,31980,Semi-Auto,6512.0,Petrol,145.0,66.5,2.0
unknown,2019.0,28900,Automatic,10567.333333333334,Diesel,260.0,35.8,1.9666666666666666
 B Class,2019.0,23999,Semi-Auto,2645.0,Diesel,145.0,55.4,2.0
 GLC Class,2018.0,25980,Semi-Auto,27297.0,Diesel,145.0,56.5,2.1
unknown,2018.6666666666667,21480,Semi-Auto,13871.0,Petrol,145.0,45.6,1.3
 GL Class,2018.0,20899,Automatic,14026.0,Diesel,145.0,56.5,2.1
unknown,2019.0,23480,Semi-Auto,11491.666666666666,Diesel,163.33333333333334,49.53333333333333,2.0
unknown,2014.6666666666667,22684,Automatic,32611.0,Diesel,165.0,49.6,2.0666666666666664
 E Class,2018.0,29980,Semi-Auto,3421.0,Diesel,145.0,57.7,2.0
 A Class,2015.3333333333333,21498,Semi-Auto,36319.333333333336,Petrol,205.0,39.76666666666667,2.0666666666666664
unknown,2018.0,16000,Manual,21112.0,Petrol,150.0,49.6,1.6
 C Class,2019.0,29480,Semi-Auto,3299.0,Petrol,145.0,68.6,2.0
 E Class,2018.0,33980,Semi-Auto,1585.0,Diesel,145.0,44.699999999999996,3.0
 A Class,2020.0,24109,Semi-Auto,10491.666666666666,Diesel,145.0,64.36666666666666,1.5
unknown,2018.6666666666667,28450,Automatic,4001.0,Diesel,145.0,63.53333333333333,2.1999999999999997
unknown,2018.6666666666667,16498,Semi-Auto,7088.333333333333,Diesel,145.0,68.9,1.4333333333333333
 C Class,2018.6666666666667,30995,Automatic,2499.0,Petrol,145.0,42.8,2.0
 GLC Class,2019.0,30299,Semi-Auto,11875.0,Diesel,145.0,56.5,2.033333333333333
 E Class,2017.0,20299,Semi-Auto,12188.0,Diesel,145.0,61.4,2.0
 GLE Class,2017.0,28900,Automatic,25475.0,Diesel,145.0,47.9,2.033333333333333
 C Class,2020.0,39994,Semi-Auto,2499.0,Diesel,183.33333333333334,55.4,2.3333333333333335
unknown,2016.0,11525,Manual,61633.0,Petrol,125.0,53.3,2.0
unknown,2016.3333333333333,13999,Manual,21396.0,Diesel,20.0,72.4,1.5
unknown,2019.0,43199,Semi-Auto,10111.666666666666,Diesel,145.0,38.2,1.7
unknown,2016.0,24490,Semi-Auto,22989.0,Diesel,125.0,54.43333333333334,1.9000000000000001
 B Class,2015.6666666666667,9998,Semi-Auto,16378.0,Diesel,20.0,68.9,1.5
 GLA Class,2017.0,20699,Semi-Auto,15169.0,Diesel,145.0,56.5,2.1
 C Class,2017.0,24352,Automatic,8884.0,Diesel,20.0,67.3,2.1
 C Class,2019.0,41499,Semi-Auto,8116.0,Petrol,145.0,30.4,2.0
 E Class,2016.0,16480,Semi-Auto,21441.0,Diesel,125.0,61.4,2.1
 C Class,2018.0,37999,Semi-Auto,5000.0,Petrol,145.0,30.4,3.0
 C Class,2019.0,31999,Automatic,1097.0,Diesel,145.0,65.53333333333333,2.0
 A Class,2020.0,25644,Automatic,6533.0,Petrol,146.66666666666666,28.96666666666667,1.3
 C Class,2019.0,29046,Automatic,5971.0,Diesel,145.0,61.4,2.033333333333333
 C Class,2018.3333333333333,19899,Semi-Auto,7844.333333333333,Petrol,145.0,46.3,1.5
 GLE Class,2016.0,25490,Semi-Auto,23935.0,Diesel,200.0,47.9,2.1
 E Class,2014.0,13998,Semi-Auto,33404.0,Diesel,125.0,58.9,2.1
 GLE Class,2017.0,26998,Semi-Auto,47120.0,Diesel,55.0,59.26666666666667,2.1
unknown,2019.0,44980,Semi-Auto,16.0,Diesel,145.0,36.2,2.0
 SL CLASS,2019.0,32250,Automatic,4410.0,Petrol,145.0,47.1,2.0
unknown,2018.6666666666667,15980,Manual,679.0,Diesel,145.0,68.9,1.5
unknown,2017.0,24132,Semi-Auto,12586.0,Diesel,145.0,58.9,2.1
 A Class,2016.3333333333333,26995,Semi-Auto,19673.0,Petrol,163.33333333333334,50.76666666666667,2.0
 C Class,2016.0,13680,Manual,40880.0,Diesel,20.0,70.6,1.6
unknown,2018.6666666666667,22199,Semi-Auto,12733.0,Petrol,145.0,64.0,2.1999999999999997
unknown,2017.3333333333333,30599,Semi-Auto,15907.0,Petrol,145.0,47.9,2.0
 A Class,2016.3333333333333,14891,Manual,24945.0,Diesel,20.0,72.4,1.8666666666666665
 E Class,2018.6666666666667,30350,Semi-Auto,3607.0,Diesel,145.0,57.7,2.0
 C Class,2015.0,19499,Semi-Auto,25241.0,Diesel,108.33333333333333,54.73333333333333,2.0666666666666664
 A Class,2017.0,13299,Manual,49309.0,Diesel,96.66666666666667,51.86666666666667,2.233333333333333
 C Class,2016.0,17841,Semi-Auto,33532.0,Diesel,30.0,64.2,2.0
 A Class,2016.0,11849,Manual,35362.333333333336,Diesel,0.0,80.7,1.5
unknown,2016.0,18300,Automatic,26239.0,Diesel,20.0,64.2,2.1
 SL CLASS,2017.0,18699,Semi-Auto,21750.0,Petrol,145.0,47.9,2.0
 E Class,2015.6666666666667,9500,Semi-Auto,80084.0,Diesel,30.0,58.9,2.1
 E Class,2019.0,42924,Semi-Auto,43023.0,Petrol,145.0,32.1,3.0
 C Class,2017.0,17495,Semi-Auto,25149.0,Petrol,145.0,51.4,2.033333333333333
 GLC Class,2018.6666666666667,24970,Automatic,19360.0,Diesel,145.0,56.5,2.1
 C Class,2017.0,18691,Automatic,34609.333333333336,Diesel,30.0,64.2,2.1
 CL Class,2017.0,20500,Automatic,14611.0,Diesel,145.0,67.3,2.1
 B Class,2014.0,23280,Automatic,6441.0,Petrol,175.0,44.1,1.6666666666666667
 GLE Class,2016.0,26572,Automatic,29578.0,Diesel,181.66666666666666,42.8,2.6999999999999997
unknown,2020.0,53989,Semi-Auto,6000.0,Petrol,325.0,23.9,2.1
unknown,2019.0,25750,Semi-Auto,5498.0,Petrol,145.0,40.9,2.0
 GLE Class,2016.0,28980,Semi-Auto,22442.0,Diesel,260.0,42.8,2.0
 GLC Class,2017.0,22750,Automatic,34389.333333333336,Diesel,145.0,56.5,2.1
 C Class,2018.6666666666667,20990,Automatic,18000.0,Diesel,145.0,58.9,2.3333333333333335
 A Class,2020.0,24799,Semi-Auto,1400.0,Petrol,145.0,28.5,1.3
 C Class,2017.0,25494,Semi-Auto,21266.0,Diesel,65.0,65.7,2.1
 A Class,2018.3333333333333,105000,Semi-Auto,6807.0,Petrol,150.0,22.6,2.3666666666666667
unknown,2016.0,16990,Automatic,44839.0,Diesel,146.66666666666666,70.6,2.3666666666666667
 A Class,2019.0,22360,Automatic,9546.0,Diesel,145.0,56.5,2.0
 C Class,2017.6666666666667,45480,Semi-Auto,11018.0,Petrol,248.33333333333334,32.8,3.0
 GLA Class,2016.0,21750,Automatic,3160.0,Diesel,125.0,56.6,2.1
 A Class,2016.0,17200,Semi-Auto,48709.0,Diesel,61.666666666666664,74.3,1.5
 E Class,2018.6666666666667,20997,Automatic,20730.0,Diesel,145.0,65.3,1.6666666666666667
 B Class,2019.0,22199,Semi-Auto,24279.0,Petrol,145.0,45.6,1.3
 C Class,2017.0,19498,Automatic,27236.0,Diesel,55.0,64.2,2.1
 CL Class,2017.0,21599,Semi-Auto,27511.333333333332,Diesel,65.0,67.3,2.1
unknown,2014.0,17298,Semi-Auto,51067.0,Diesel,68.33333333333333,62.8,2.1
 C Class,2019.0,30759,Automatic,1000.0,Diesel,145.0,53.3,2.0
unknown,2019.0,26076,Semi-Auto,4227.666666666667,Diesel,145.0,61.4,2.0
unknown,2019.0,24989,Automatic,4354.0,Diesel,145.0,67.3,1.5
 C Class,2019.0,29124,Semi-Auto,2625.0,Petrol,145.0,47.1,1.5
 V Class,2019.0,47995,Automatic,1824.0,Diesel,145.0,65.53333333333333,2.0
unknown,2019.0,30980,Semi-Auto,4288.0,Diesel,145.0,45.46666666666667,1.6
unknown,2017.0,20999,Automatic,5338.0,Hybrid,55.0,65.89999999999999,2.0
 C Class,2015.3333333333333,18799,Semi-Auto,37890.0,Diesel,23.333333333333332,64.2,2.1
 A Class,2017.0,18400,Semi-Auto,27511.333333333332,Diesel,20.0,67.3,2.1
 GLC Class,2016.0,25995,Semi-Auto,22000.0,Diesel,125.0,56.5,2.0
 GLA Class,2020.0,24995,Semi-Auto,1066.0,Petrol,183.33333333333334,37.2,2.3333333333333335
unknown,2016.0,13900,Manual,37360.0,Diesel,58.333333333333336,86.10000000000001,2.1
 C Class,2019.0,25980,Semi-Auto,15070.0,Diesel,145.0,64.36666666666667,2.0
 C Class,2017.6666666666667,26399,Semi-Auto,3553.0,Petrol,145.0,47.9,2.0
 E Class,2019.0,32900,Automatic,5689.0,Diesel,145.0,57.7,2.0
unknown,2016.0,29280,Semi-Auto,29578.0,Diesel,188.33333333333334,56.5,2.6666666666666665
 GLE Class,2020.0,48980,Semi-Auto,5689.0,Diesel,145.0,36.7,2.0
unknown,2016.3333333333333,10354,Manual,21266.0,Diesel,96.66666666666667,65.7,2.1
 A Class,2016.0,14500,Manual,20960.0,Diesel,20.0,72.4,2.0
 S Class,2019.0,62799,Automatic,2528.0,Diesel,145.0,49.06666666666666,1.9333333333333333
 A Class,2016.0,13499,Manual,28121.0,Diesel,30.0,65.7,2.1
 E Class,2019.0,33499,Semi-Auto,5689.0,Diesel,145.0,57.7,2.0
unknown,2019.0,26899,Automatic,3912.0,Petrol,145.0,55.79999999999999,1.3
unknown,2018.0,35000,Automatic,8900.0,Diesel,138.33333333333334,45.6,2.1
 C Class,2017.0,19240,Semi-Auto,33022.0,Diesel,30.0,64.2,2.1
 A Class,2016.0,14999,Semi-Auto,48188.0,Diesel,20.0,70.6,2.1
 GLC Class,2019.0,42400,Semi-Auto,4608.666666666667,Diesel,145.0,40.4,2.0
 A Class,2017.0,14499,Manual,13410.0,Diesel,103.33333333333333,53.29999999999999,1.5
 E Class,2017.0,22498,Automatic,27965.333333333332,Diesel,145.0,58.06666666666666,2.0
 GLC Class,2019.0,32049,Semi-Auto,10698.0,Diesel,145.0,42.2,2.1
 GLA Class,2017.0,17200,Manual,25162.0,Petrol,145.0,47.1,1.6
unknown,2019.0,23000,Semi-Auto,4668.0,Petrol,145.0,57.366666666666674,1.5
 B Class,2016.0,14699,Automatic,21775.0,Diesel,20.0,65.76666666666667,2.1
unknown,2016.0,15000,Automatic,54700.0,Hybrid,0.0,78.5,2.1
 GLC Class,2020.0,39995,Semi-Auto,1250.0,Diesel,183.33333333333334,40.9,2.0
unknown,2018.6666666666667,26480,Semi-Auto,12677.0,Diesel,145.0,72.4,2.0
 C Class,2018.0,14600,Manual,13546.666666666666,Petrol,145.0,51.43333333333334,2.1666666666666665
unknown,2016.0,18990,Automatic,32859.0,Diesel,100.0,56.5,2.1
unknown,2018.6666666666667,25639,Semi-Auto,1892.0,Diesel,145.0,64.93333333333332,2.0
 A Class,2015.6666666666667,16995,Manual,35095.0,Diesel,30.0,65.86666666666666,2.066666666666667
 A Class,2016.0,13800,Automatic,80987.0,Diesel,20.0,67.3,2.1
 E Class,2016.0,18260,Automatic,37199.0,Diesel,30.0,65.7,2.0
 E Class,2016.0,19998,Semi-Auto,29511.0,Diesel,30.0,65.7,2.0
 A Class,2016.3333333333333,25879,Semi-Auto,1753.0,Petrol,145.0,53.3,2.0
unknown,2016.0,14500,Automatic,22388.333333333332,Diesel,20.0,68.9,2.1
unknown,2018.6666666666667,15990,Automatic,29000.0,Diesel,145.0,67.3,2.1
 GLS Class,2016.0,33500,Automatic,28711.0,Diesel,305.0,37.2,3.0
 E Class,2018.6666666666667,20980,Semi-Auto,32600.0,Diesel,145.0,59.16666666666668,2.6666666666666665
 CLS Class,2019.0,44599,Semi-Auto,14146.333333333334,Diesel,145.0,47.9,2.9
unknown,2017.0,16019,Manual,15147.0,Petrol,60.0,49.6,2.3333333333333335
 C Class,2014.0,14780,Semi-Auto,59884.0,Diesel,103.33333333333333,62.13333333333333,2.1
 E Class,2017.0,20498,Semi-Auto,32984.0,Diesel,85.0,67.3,1.9333333333333336
 E Class,2017.0,20737,Automatic,11855.0,Diesel,145.0,65.7,2.0
 C Class,2019.0,28799,Semi-Auto,12030.0,Petrol,145.0,44.1,1.5
 GLS Class,2017.0,38343,Automatic,26452.0,Diesel,305.0,37.2,1.9000000000000001
 E Class,2018.0,26965,Semi-Auto,6761.333333333333,Petrol,145.0,40.4,2.0
 GLA Class,2017.0,22000,Semi-Auto,16102.0,Diesel,145.0,46.866666666666674,2.1
 GLC Class,2018.6666666666667,44950,Automatic,4000.0,Diesel,145.0,40.9,2.3333333333333335
unknown,2019.0,36000,Semi-Auto,2352.0,Diesel,145.0,48.7,2.9333333333333336
unknown,2016.3333333333333,25000,Automatic,21266.0,Diesel,96.66666666666667,65.7,2.1
unknown,2018.6666666666667,18999,Semi-Auto,9198.0,Petrol,145.0,63.63333333333333,2.0
 GLA Class,2019.0,25399,Semi-Auto,34609.333333333336,Diesel,145.0,64.2,2.1
 E Class,2015.0,11490,Automatic,86000.0,Diesel,145.0,50.23333333333333,2.1
unknown,2010.0,3495,Manual,92573.0,Diesel,145.0,52.3,2.0
 C Class,2018.0,26995,Semi-Auto,11209.0,Diesel,145.0,56.5,2.0
unknown,2016.0,16580,Automatic,61356.0,Diesel,125.0,64.7,2.1
 GLC Class,2017.6666666666667,20990,Automatic,14228.0,Diesel,103.33333333333333,56.5,2.1
 GLA Class,2018.6666666666667,21481,Semi-Auto,6662.0,Petrol,145.0,43.76666666666667,1.6
 A Class,2020.0,24729,Semi-Auto,16843.0,Diesel,103.33333333333333,67.3,1.5
 C Class,2019.3333333333333,3790,Automatic,99000.0,Petrol,555.0,28.8,2.5
 A Class,2018.0,19599,Automatic,6405.0,Diesel,145.0,65.7,1.5
 C Class,2017.0,18250,Automatic,26036.0,Diesel,150.0,64.2,2.233333333333333
 CL Class,2015.0,13750,Manual,41142.0,Petrol,98.33333333333333,48.7,1.6
unknown,2017.0,28991,Semi-Auto,38868.333333333336,Diesel,65.0,47.9,2.1
unknown,2019.0,37890,Automatic,1751.0,Diesel,145.0,45.6,2.0
unknown,2017.0,26124,Automatic,43493.0,Diesel,145.0,56.5,2.1
unknown,2018.0,28000,Semi-Auto,9545.333333333334,Petrol,145.0,44.1,2.0
 C Class,2019.0,20249,Semi-Auto,10658.0,Petrol,145.0,64.76666666666667,1.6666666666666667
unknown,2018.0,19800,Automatic,33080.0,Diesel,145.0,72.4,2.6666666666666665
 C Class,2017.0,25995,Automatic,65891.0,Petrol,265.0,35.3,1.8666666666666665
 C Class,2015.0,11000,Manual,27448.0,Diesel,103.33333333333333,68.9,1.6666666666666667
 GLC Class,2019.0,74199,Semi-Auto,1000.0,Petrol,145.0,26.4,1.7666666666666666
unknown,2018.0,20932,Semi-Auto,25276.0,Petrol,145.0,40.26666666666667,1.6
 A Class,2006.0,2880,Automatic,66000.0,Diesel,145.0,52.3,2.0
unknown,2019.0,27890,Automatic,5689.0,Diesel,145.0,53.3,2.0
unknown,2017.0,19699,Automatic,24192.0,Diesel,145.0,47.36666666666667,2.1
 C Class,2019.0,27499,Semi-Auto,1211.0,Diesel,145.0,70.06666666666668,1.6666666666666667
unknown,2016.0,19498,Automatic,33285.333333333336,Diesel,125.0,56.5,2.3666666666666667
 A Class,2019.0,23000,Semi-Auto,5563.0,Diesel,150.0,48.166666666666664,2.3333333333333335
unknown,2014.0,13499,Manual,49491.0,Petrol,150.0,50.4,1.7333333333333334
 E Class,2013.0,13991,Semi-Auto,32869.0,Diesel,125.0,57.7,2.1
unknown,2019.0,19998,Semi-Auto,5355.0,Petrol,145.0,46.43333333333334,1.3
unknown,2019.0,28299,Semi-Auto,5689.0,Petrol,145.0,39.8,2.0
 C Class,2017.0,25092,Automatic,22700.0,Diesel,145.0,54.3,2.033333333333333
 C Class,2018.0,19980,Semi-Auto,10980.333333333334,Petrol,145.0,44.1,1.5
unknown,2018.0,23500,Semi-Auto,10240.0,Diesel,145.0,61.4,2.1
 GLA Class,2020.0,27790,Semi-Auto,2460.0,Petrol,183.33333333333334,28.0,2.1
 C Class,2019.0,29890,Automatic,1646.0,Petrol,145.0,44.1,1.8333333333333333
unknown,2019.0,32199,Semi-Auto,9351.0,Diesel,145.0,42.2,2.1
 A Class,2019.0,18138,Automatic,15356.0,Diesel,145.0,65.7,1.5
unknown,2018.6666666666667,40099,Semi-Auto,11267.0,Petrol,145.0,46.43333333333334,3.0
unknown,2018.0,43899,Semi-Auto,12811.0,Diesel,151.66666666666666,52.3,3.0
 SL CLASS,2016.0,32991,Automatic,59425.666666666664,Petrol,235.0,36.7,3.0
 V Class,2016.6666666666667,32895,Automatic,20751.0,Diesel,235.0,44.8,2.2
 E Class,2015.6666666666667,11350,Semi-Auto,50477.0,Diesel,30.0,58.9,2.1
unknown,2019.0,24299,Semi-Auto,5359.0,Petrol,145.0,49.26666666666667,1.3
 E Class,2019.0,42399,Semi-Auto,2293.0,Petrol,145.0,66.5,2.0
unknown,2017.0,26990,Semi-Auto,28001.0,Diesel,150.0,58.333333333333336,2.1
 C Class,2017.0,15980,Manual,34691.0,Diesel,20.0,65.10000000000001,2.1
 C Class,2018.3333333333333,23800,Automatic,13485.0,Petrol,150.0,47.1,2.0
unknown,2019.0,43490,Semi-Auto,6500.0,Diesel,145.0,47.1,3.0
 SL CLASS,2016.3333333333333,20498,Automatic,27474.0,Diesel,96.66666666666667,70.6,2.1
unknown,2016.0,28980,Semi-Auto,55374.0,Diesel,160.0,50.4,3.0
 E Class,2019.0,25276,Semi-Auto,6502.0,Diesel,145.0,72.4,1.5999999999999999
 S Class,2019.0,56890,Automatic,2931.0,Hybrid,135.0,49.06666666666666,3.0
 C Class,2016.0,14750,Automatic,28612.0,Diesel,20.0,65.7,2.1
 A Class,2019.0,25480,Semi-Auto,16.0,Diesel,145.0,66.86666666666666,1.5
 E Class,2018.6666666666667,26185,Semi-Auto,3816.0,Diesel,145.0,72.4,2.0
 C Class,2017.0,14500,Automatic,21266.0,Diesel,65.0,65.7,2.1
unknown,2016.0,24498,Semi-Auto,16840.0,Diesel,125.0,56.5,2.0
 C Class,2018.6666666666667,8751,Automatic,69493.0,Diesel,145.0,50.23333333333333,2.1
unknown,2019.0,39200,Semi-Auto,5401.0,Diesel,145.0,68.6,2.0
 S Class,2016.0,26498,Semi-Auto,36121.0,Diesel,200.0,47.9,3.0
 SL CLASS,2016.3333333333333,18698,Semi-Auto,30269.0,Diesel,96.66666666666667,70.6,2.1
 C Class,2018.0,14700,Manual,33443.666666666664,Diesel,150.0,70.6,1.6
unknown,2016.0,24000,Automatic,34609.333333333336,Diesel,125.0,58.9,2.1
 GLC Class,2020.0,34987,Semi-Auto,2729.0,Petrol,145.0,34.0,2.0
 V Class,2018.0,19998,Manual,24823.0,Diesel,145.0,46.3,2.3666666666666667
unknown,2018.6666666666667,26199,Semi-Auto,12441.0,Diesel,145.0,49.73333333333333,2.2
 C Class,2017.0,23749,Semi-Auto,16273.333333333334,Diesel,145.0,61.4,2.1
unknown,2015.3333333333333,15999,Automatic,37371.0,Diesel,125.0,61.4,2.1
 A Class,2013.0,9770,Semi-Auto,24838.333333333332,Petrol,145.0,50.4,1.7
 GLA Class,2015.0,14595,Semi-Auto,72300.0,Diesel,138.33333333333334,55.4,2.1
 CL Class,2019.0,22699,Semi-Auto,7337.0,Petrol,145.0,44.1,1.6
 C Class,2019.0,31499,Automatic,2206.0,Diesel,145.0,66.5,2.0
 C Class,2016.3333333333333,15999,Automatic,41614.0,Diesel,20.0,64.2,2.1
 C Class,2016.0,22549,Automatic,30385.0,Diesel,100.0,64.7,2.1
 A Class,2018.6666666666667,23990,Automatic,2875.0,Petrol,145.0,65.53333333333333,2.3333333333333335
 SL CLASS,2019.0,31200,Semi-Auto,50.0,Petrol,145.0,64.93333333333332,2.0
 C Class,2019.0,29699,Semi-Auto,4279.0,Diesel,145.0,56.5,2.0
 C Class,2016.6666666666667,13498,Manual,31125.0,Diesel,20.0,70.6,2.1
unknown,2015.0,13390,Automatic,88218.0,Hybrid,0.0,59.56666666666666,2.1
 C Class,2004.0,1780,Automatic,37968.0,Diesel,265.0,41.5,2.066666666666667
unknown,2017.0,15995,Automatic,29489.0,Diesel,20.0,54.79999999999999,2.233333333333333
