age,gdr,ch_t,deps,sc_wk_fl,sc_pns,p_inc,agr,target,loan_num_closed,loan_num_total
42.0,1.0,1.0,0.0,2.0,1.0,10000.0,59975992.0,1.0,0.0,1
25.0,1.0,0.0,0.0,2.0,1.0,45000.0,66738420.0,1.0,1.0,1
47.0,0.0,0.0,0.0,2.0,1.0,14000.0,63002975.0,0.0,0.0,1
24.0,0.0,2.0,3.0,2.0,1.0,7000.0,61924692.0,1.0,0.0,1
55.0,1.0,5.0,0.0,1.0,2.0,5000.0,61235619.0,0.0,0.0,1
52.0,1.0,0.0,0.0,2.0,1.0,6000.0,61061578.0,0.0,1.0,1
47.0,1.0,1.0,0.0,2.0,1.0,16000.0,62948064.0,0.0,1.0,1
24.0,1.0,1.0,1.0,2.0,1.0,9000.0,65399451.0,1.0,1.0,1
35.0,1.0,3.0,3.0,2.0,1.0,10000.0,62368184.0,1.0,0.0,1
59.0,1.0,1.0,0.0,2.0,2.0,12000.0,67148921.0,0.0,1.0,1
30.0,1.0,1.0,1.0,2.0,1.0,10000.0,66412506.0,0.0,1.0,1
24.0,1.0,2.0,2.0,2.0,1.0,15000.0,67173615.0,0.0,1.0,1
37.0,1.0,2.0,2.0,2.0,1.0,7500.0,66848020.0,0.0,1.0,1
27.0,0.0,3.0,3.0,2.0,1.0,8000.0,66520434.0,0.0,1.0,1
39.0,1.0,1.0,0.0,2.0,1.0,6000.0,61436002.0,0.0,1.0,1
40.0,0.0,3.0,3.0,2.0,1.0,8000.0,66917883.0,0.0,0.0,1
56.0,1.0,0.0,0.0,2.0,2.0,14000.0,61419357.0,0.0,0.0,1
33.0,1.0,0.0,0.0,2.0,1.0,20000.0,60394891.0,0.0,0.0,1
27.0,0.0,1.0,1.0,2.0,1.0,12000.0,63915969.0,1.0,0.0,1
52.0,0.0,2.0,0.0,2.0,1.0,10000.0,67174948.0,0.0,0.0,1
58.0,1.0,0.0,0.0,1.0,2.0,5000.0,60086804.0,0.0,0.0,1
44.0,1.0,2.0,1.0,2.0,1.0,15000.0,64595634.0,0.0,0.0,1
25.0,1.0,1.0,1.0,2.0,1.0,8000.0,66830992.0,0.0,1.0,1
37.0,1.0,0.0,0.0,2.0,1.0,9000.0,62378749.0,0.0,0.0,1
33.0,0.0,1.0,1.0,2.0,1.0,19000.0,66752489.0,0.0,0.0,1
44.0,0.0,2.0,2.0,2.0,1.0,10000.0,66917277.0,1.0,1.0,1
62.0,0.0,0.0,0.0,2.0,1.0,35000.0,61257343.0,1.0,1.0,1
28.0,1.0,0.0,0.0,2.0,1.0,35000.0,67139489.0,0.0,1.0,1
24.0,0.0,0.0,0.0,2.0,1.0,40000.0,62089415.0,0.0,0.0,1
35.0,0.0,2.0,2.0,2.0,1.0,10000.0,61099512.0,0.0,1.0,1
50.0,1.0,2.0,0.0,2.0,1.0,18000.0,61051494.0,0.0,2.0,2
54.0,0.0,1.0,0.0,2.0,1.0,10000.0,61448568.0,0.0,0.0,1
60.0,0.0,1.0,1.0,2.0,2.0,12000.0,66766062.0,1.0,1.0,1
39.0,1.0,2.0,0.0,2.0,1.0,9000.0,61937581.0,0.0,0.0,1
30.0,1.0,1.0,1.0,2.0,1.0,17000.0,64280345.0,0.0,1.0,1
33.0,1.0,2.0,2.0,2.0,1.0,25000.0,62493481.0,0.0,1.0,1
53.0,0.0,0.0,0.0,2.0,1.0,25000.0,67158859.0,0.0,1.0,1
37.0,0.0,0.0,0.0,2.0,1.0,20000.0,67019159.0,0.0,1.0,1
49.0,1.0,1.0,1.0,2.0,1.0,2300.0,59933024.0,0.0,1.0,1
32.0,0.0,0.0,0.0,2.0,1.0,25000.0,61840730.0,0.0,1.0,1
56.0,1.0,0.0,0.0,1.0,2.0,11000.0,64433835.0,0.0,0.0,1
37.0,1.0,2.0,2.0,2.0,1.0,7000.0,66768662.0,1.0,0.0,1
30.0,0.0,1.0,1.0,2.0,1.0,6000.0,65206169.0,0.0,0.0,1
44.0,1.0,0.0,0.0,2.0,1.0,14000.0,60389806.0,0.0,0.0,1
45.0,1.0,1.0,0.0,2.0,1.0,4500.0,61456831.0,0.0,1.0,1
42.0,1.0,2.0,2.0,2.0,1.0,12000.0,67170798.0,0.0,1.0,1
58.0,1.0,0.0,0.0,1.0,2.0,7000.0,61372524.0,0.0,0.0,1
31.0,0.0,1.0,1.0,2.0,1.0,15000.0,61302898.0,0.0,0.0,1
59.0,1.0,0.0,0.0,2.0,2.0,13500.0,67008298.0,0.0,1.0,1
59.0,0.0,3.0,1.0,2.0,2.0,18000.0,66317797.0,0.0,1.0,1
41.0,1.0,0.0,0.0,2.0,1.0,32000.0,61467324.0,0.0,0.0,1
39.0,0.0,0.0,0.0,2.0,1.0,14000.0,61288511.0,0.0,1.0,1
51.0,1.0,2.0,0.0,2.0,1.0,13900.0,60045158.0,0.0,0.0,1
37.0,1.0,2.0,2.0,2.0,1.0,10000.0,67158617.0,0.0,1.0,1
58.0,1.0,2.0,0.0,1.0,2.0,6200.0,61048447.0,0.0,1.0,1
53.0,1.0,1.0,0.0,1.0,2.0,8500.0,63810875.0,1.0,0.0,1
30.0,0.0,2.0,2.0,2.0,1.0,18000.0,61119871.0,0.0,1.0,1
29.0,1.0,1.0,1.0,2.0,1.0,14000.0,67020642.0,0.0,1.0,1
25.0,1.0,0.0,0.0,2.0,1.0,6000.0,66083596.0,0.0,1.0,1
39.0,0.0,2.0,2.0,2.0,1.0,16000.0,67073702.0,0.0,1.0,1
22.0,0.0,0.0,0.0,2.0,1.0,29000.0,62490841.0,0.0,1.0,1
29.0,1.0,1.0,1.0,2.0,1.0,7000.0,61290365.0,0.0,0.0,1
41.0,1.0,1.0,1.0,2.0,1.0,12000.0,61039440.0,0.0,1.0,1
52.0,1.0,0.0,0.0,1.0,2.0,7000.0,63894926.0,0.0,0.0,1
61.0,1.0,2.0,0.0,1.0,2.0,4500.0,59940316.0,0.0,1.0,1
29.0,0.0,1.0,1.0,2.0,1.0,20000.0,66323104.0,0.0,1.0,1
44.0,1.0,2.0,1.0,2.0,1.0,15000.0,61470751.0,0.0,0.0,1
51.0,0.0,0.0,0.0,2.0,1.0,9000.0,67079917.0,0.0,1.0,1
40.0,1.0,2.0,2.0,2.0,1.0,9000.0,66595888.0,0.0,1.0,1
36.0,0.0,0.0,0.0,2.0,1.0,14000.0,61243581.0,0.0,0.0,1
25.0,0.0,0.0,0.0,2.0,1.0,18000.0,59976802.0,0.0,0.0,1
37.0,0.0,2.0,2.0,2.0,1.0,35000.0,61375129.0,0.0,1.0,1
43.0,1.0,2.0,0.0,2.0,1.0,12000.0,64589331.0,0.0,1.0,1
64.0,0.0,0.0,0.0,1.0,2.0,13000.0,66916358.0,0.0,0.0,1
22.0,1.0,0.0,0.0,2.0,1.0,8000.0,61958193.0,1.0,0.0,1
23.0,1.0,0.0,0.0,2.0,1.0,16000.0,62022668.0,0.0,0.0,1
40.0,0.0,1.0,1.0,2.0,1.0,50000.0,64906003.0,0.0,0.0,1
43.0,1.0,2.0,1.0,2.0,1.0,7500.0,62384690.0,0.0,0.0,1
22.0,0.0,0.0,0.0,2.0,1.0,40000.0,61961167.0,0.0,0.0,1
32.0,0.0,1.0,1.0,2.0,1.0,14000.0,61252461.0,0.0,0.0,1
51.0,1.0,2.0,0.0,2.0,1.0,6000.0,62610626.0,0.0,0.0,1
41.0,1.0,2.0,2.0,2.0,1.0,15000.0,62140272.0,1.0,0.0,1
37.0,0.0,2.0,2.0,2.0,1.0,20000.0,67203473.0,0.0,1.0,1
56.0,1.0,0.0,0.0,1.0,2.0,5000.0,62442904.0,1.0,0.0,1
43.0,1.0,2.0,1.0,2.0,1.0,11000.0,65411490.0,0.0,0.0,1
50.0,0.0,2.0,0.0,2.0,1.0,10000.0,60118491.0,0.0,0.0,1
42.0,1.0,3.0,3.0,2.0,1.0,10000.0,64463840.0,0.0,0.0,1
31.0,1.0,2.0,2.0,2.0,1.0,18000.0,67163516.0,0.0,1.0,1
27.0,0.0,0.0,0.0,2.0,1.0,18000.0,64584121.0,0.0,1.0,1
38.0,0.0,1.0,1.0,2.0,1.0,22000.0,61253819.0,0.0,0.0,1
42.0,0.0,1.0,1.0,1.0,2.0,6000.0,61960111.0,0.0,0.0,1
27.0,0.0,1.0,1.0,2.0,1.0,5000.0,62176567.0,0.0,0.0,1
27.0,1.0,0.0,0.0,2.0,1.0,10000.0,65202321.0,0.0,0.0,1
61.0,1.0,0.0,0.0,2.0,2.0,18600.0,67144384.0,0.0,1.0,1
56.0,1.0,3.0,1.0,2.0,1.0,15000.0,66522075.0,0.0,1.0,1
58.0,1.0,0.0,0.0,2.0,2.0,15000.0,66664155.0,0.0,1.0,1
26.0,1.0,0.0,0.0,2.0,1.0,9000.0,65421799.0,0.0,1.0,1
51.0,0.0,2.0,0.0,2.0,1.0,20000.0,60050237.0,0.0,0.0,1
39.0,1.0,1.0,1.0,2.0,1.0,6500.0,59970015.0,0.0,1.0,1
33.0,0.0,2.0,2.0,2.0,1.0,5000.0,66531092.0,0.0,1.0,1
41.0,1.0,2.0,2.0,2.0,1.0,35000.0,62609617.0,0.0,0.0,1
35.0,1.0,0.0,0.0,2.0,1.0,9500.0,60042552.0,0.0,0.0,1
40.0,0.0,1.0,1.0,2.0,1.0,15000.0,66330404.0,0.0,1.0,1
39.0,1.0,2.0,1.0,2.0,1.0,8000.0,62437721.0,0.0,0.0,1
32.0,0.0,2.0,2.0,2.0,1.0,30000.0,66849057.0,0.0,1.0,1
29.0,0.0,2.0,2.0,2.0,1.0,25000.0,63318541.0,0.0,0.0,1
44.0,1.0,0.0,0.0,2.0,1.0,15000.0,61359633.0,0.0,0.0,1
34.0,1.0,1.0,1.0,2.0,1.0,7000.0,64554754.0,0.0,0.0,1
54.0,1.0,2.0,0.0,2.0,1.0,6500.0,64435855.0,0.0,0.0,1
39.0,0.0,1.0,0.0,2.0,1.0,10000.0,66581872.0,0.0,1.0,1
40.0,0.0,2.0,2.0,2.0,1.0,12000.0,66321313.0,0.0,1.0,1
31.0,1.0,1.0,1.0,2.0,1.0,9000.0,66771820.0,0.0,1.0,1
53.0,1.0,0.0,0.0,2.0,1.0,13000.0,67170321.0,1.0,1.0,1
25.0,0.0,1.0,1.0,2.0,1.0,13000.0,61938812.0,0.0,1.0,1
35.0,1.0,2.0,2.0,2.0,1.0,10000.0,61352754.0,1.0,0.0,1
54.0,0.0,2.0,0.0,1.0,2.0,8600.0,66702164.0,0.0,1.0,1
44.0,0.0,1.0,0.0,2.0,1.0,11000.0,60443823.0,0.0,0.0,1
41.0,1.0,1.0,1.0,2.0,1.0,15000.0,63281347.0,0.0,0.0,1
30.0,1.0,1.0,1.0,2.0,1.0,9500.0,66765253.0,0.0,1.0,1
58.0,1.0,0.0,0.0,2.0,2.0,6000.0,66657980.0,0.0,1.0,1
37.0,0.0,2.0,2.0,2.0,1.0,20000.0,61126543.0,0.0,1.0,1
39.0,0.0,0.0,0.0,2.0,1.0,10000.0,67008184.0,0.0,0.0,1
34.0,0.0,2.0,1.0,2.0,1.0,20000.0,67167394.0,0.0,1.0,1
41.0,1.0,1.0,0.0,2.0,1.0,16000.0,61957980.0,0.0,0.0,1
48.0,1.0,1.0,1.0,2.0,1.0,6000.0,61442128.0,0.0,0.0,1
22.0,1.0,0.0,0.0,2.0,1.0,11000.0,66188235.0,0.0,0.0,1
40.0,0.0,2.0,2.0,2.0,1.0,17000.0,61307497.0,0.0,1.0,1
25.0,1.0,0.0,0.0,2.0,1.0,9000.0,65420769.0,0.0,1.0,1
47.0,0.0,1.0,1.0,2.0,1.0,10000.0,64823912.0,0.0,0.0,1
58.0,1.0,0.0,0.0,2.0,2.0,11200.0,62029227.0,0.0,0.0,1
39.0,0.0,2.0,2.0,2.0,1.0,22000.0,66708332.0,0.0,0.0,1
45.0,1.0,2.0,0.0,2.0,1.0,5000.0,61441570.0,0.0,0.0,1
57.0,1.0,0.0,0.0,1.0,2.0,8000.0,59925843.0,0.0,1.0,1
52.0,1.0,2.0,0.0,1.0,2.0,7000.0,64559557.0,0.0,0.0,1
40.0,1.0,2.0,2.0,2.0,1.0,8000.0,60051509.0,0.0,0.0,1
31.0,1.0,1.0,1.0,2.0,1.0,16000.0,62092622.0,0.0,0.0,1
49.0,1.0,0.0,0.0,2.0,1.0,12000.0,63316889.0,0.0,1.0,1
43.0,1.0,0.0,0.0,2.0,1.0,30000.0,64830792.0,0.0,0.0,1
49.0,1.0,0.0,0.0,2.0,1.0,8000.0,61293005.0,0.0,1.0,1
36.0,1.0,2.0,2.0,2.0,1.0,7000.0,63592633.0,0.0,0.0,1
42.0,0.0,1.0,1.0,2.0,1.0,22000.0,60106578.0,0.0,0.0,1
36.0,0.0,0.0,0.0,2.0,1.0,15000.0,61377705.0,0.0,0.0,1
32.0,1.0,2.0,2.0,2.0,1.0,20000.0,61249399.0,0.0,0.0,1
30.0,0.0,1.0,1.0,2.0,1.0,25000.0,63009237.0,0.0,0.0,1
34.0,0.0,1.0,1.0,2.0,1.0,10000.0,60458056.0,0.0,0.0,1
34.0,0.0,1.0,1.0,2.0,1.0,11000.0,59964749.0,0.0,0.0,1
30.0,0.0,1.0,1.0,2.0,1.0,20000.0,60473938.0,0.0,1.0,1
25.0,1.0,1.0,1.0,2.0,1.0,150000.0,67206138.0,1.0,0.0,1
28.0,1.0,2.0,2.0,2.0,1.0,6000.0,66585297.0,0.0,1.0,1
32.0,0.0,2.0,2.0,2.0,1.0,7000.0,63100077.0,0.0,0.0,1
33.0,1.0,1.0,1.0,2.0,1.0,7300.0,61835447.0,0.0,1.0,1
24.0,1.0,0.0,0.0,2.0,1.0,15000.0,66768856.0,0.0,1.0,1
59.0,1.0,3.0,0.0,1.0,2.0,7200.0,62941285.0,0.0,0.0,1
30.0,1.0,2.0,2.0,2.0,1.0,8000.0,66323012.0,0.0,1.0,1
26.0,1.0,1.0,1.0,2.0,1.0,7100.0,66900191.0,0.0,0.0,1
47.0,1.0,1.0,1.0,2.0,1.0,8000.0,66527674.0,0.0,1.0,1
30.0,1.0,2.0,2.0,2.0,1.0,8000.0,62794104.0,0.0,0.0,1
26.0,0.0,0.0,0.0,2.0,1.0,15000.0,63597007.0,0.0,1.0,1
25.0,0.0,0.0,0.0,2.0,1.0,15000.0,62482313.0,0.0,1.0,1
38.0,1.0,1.0,1.0,2.0,1.0,20000.0,61105058.0,0.0,0.0,1
39.0,0.0,2.0,2.0,2.0,1.0,20000.0,63987308.0,0.0,0.0,1
52.0,1.0,3.0,0.0,2.0,1.0,10000.0,66740478.0,1.0,1.0,1
63.0,1.0,0.0,0.0,2.0,2.0,12000.0,62144254.0,0.0,0.0,1
30.0,0.0,0.0,0.0,2.0,1.0,6000.0,66923158.0,0.0,1.0,1
41.0,0.0,2.0,2.0,2.0,1.0,20000.0,67011296.0,1.0,1.0,1
35.0,1.0,2.0,2.0,2.0,1.0,7800.0,61455892.0,0.0,1.0,1
57.0,1.0,0.0,0.0,2.0,1.0,25000.0,60060034.0,1.0,0.0,1
35.0,0.0,2.0,2.0,2.0,1.0,10000.0,66853872.0,0.0,1.0,1
26.0,1.0,1.0,1.0,2.0,1.0,5000.0,65497126.0,0.0,1.0,1
23.0,1.0,1.0,1.0,2.0,1.0,16000.0,66410799.0,0.0,1.0,1
48.0,1.0,1.0,1.0,2.0,1.0,17000.0,63893419.0,1.0,0.0,1
62.0,1.0,1.0,0.0,1.0,2.0,6500.0,61959229.0,0.0,0.0,1
27.0,1.0,1.0,1.0,2.0,1.0,6000.0,63919927.0,0.0,0.0,1
32.0,0.0,2.0,2.0,2.0,1.0,14000.0,62446484.0,1.0,0.0,1
31.0,0.0,1.0,1.0,2.0,1.0,15000.0,66336048.0,0.0,1.0,1
52.0,1.0,0.0,0.0,2.0,1.0,9000.0,66327751.0,0.0,1.0,1
47.0,1.0,1.0,0.0,2.0,1.0,18000.0,60061148.0,0.0,0.0,1
38.0,1.0,2.0,2.0,2.0,1.0,7800.0,63605317.0,0.0,0.0,1
42.0,1.0,2.0,2.0,2.0,1.0,15000.0,67163499.0,0.0,1.0,1
33.0,0.0,1.0,1.0,2.0,1.0,15000.0,63996087.0,0.0,0.0,1
58.0,0.0,0.0,0.0,2.0,2.0,18000.0,60109641.0,0.0,0.0,1
42.0,1.0,2.0,1.0,2.0,1.0,9000.0,63315906.0,0.0,0.0,1
33.0,1.0,1.0,1.0,2.0,1.0,16000.0,66763616.0,0.0,1.0,1
26.0,0.0,0.0,0.0,2.0,1.0,15000.0,60059410.0,0.0,1.0,1
52.0,1.0,1.0,0.0,2.0,2.0,25000.0,64464149.0,1.0,0.0,1
25.0,0.0,0.0,0.0,2.0,1.0,24000.0,61538623.0,0.0,0.0,1
37.0,1.0,1.0,1.0,2.0,1.0,7000.0,61149628.0,0.0,0.0,1
26.0,0.0,1.0,1.0,2.0,1.0,10000.0,59969571.0,0.0,0.0,1
60.0,1.0,2.0,0.0,2.0,1.0,7000.0,61538643.0,1.0,0.0,1
36.0,1.0,1.0,1.0,2.0,1.0,15000.0,66772955.0,0.0,1.0,1
50.0,1.0,2.0,0.0,2.0,1.0,14500.0,61294322.0,1.0,0.0,1
27.0,0.0,1.0,1.0,2.0,1.0,14000.0,60452833.0,0.0,0.0,1
41.0,1.0,5.0,4.0,2.0,1.0,8000.0,64602100.0,0.0,2.0,2
33.0,1.0,1.0,0.0,2.0,1.0,24000.0,67097747.0,0.0,1.0,1
25.0,1.0,0.0,0.0,2.0,1.0,13000.0,66713205.0,0.0,0.0,1
46.0,1.0,1.0,0.0,2.0,1.0,15000.0,62244731.0,0.0,1.0,1
56.0,1.0,1.0,0.0,2.0,1.0,22000.0,64433416.0,0.0,0.0,1
35.0,0.0,0.0,0.0,2.0,1.0,10000.0,62379169.0,0.0,0.0,1
46.0,0.0,2.0,1.0,2.0,1.0,21000.0,67151521.0,0.0,1.0,1
62.0,0.0,2.0,0.0,2.0,1.0,20000.0,66845027.0,0.0,1.0,1
32.0,0.0,0.0,0.0,2.0,1.0,25000.0,61844398.0,0.0,1.0,1
29.0,1.0,1.0,1.0,2.0,1.0,8700.0,62485098.0,0.0,1.0,1
23.0,0.0,0.0,0.0,2.0,1.0,13000.0,62232824.0,0.0,0.0,1
30.0,0.0,1.0,1.0,2.0,1.0,18000.0,63997131.0,0.0,1.0,1
53.0,1.0,2.0,0.0,2.0,1.0,8000.0,67164046.0,0.0,1.0,1
41.0,1.0,1.0,1.0,2.0,1.0,8000.0,61844788.0,1.0,0.0,2
48.0,1.0,1.0,1.0,2.0,1.0,6000.0,61052509.0,0.0,1.0,1
32.0,1.0,1.0,1.0,2.0,1.0,11000.0,66665738.0,0.0,1.0,1
35.0,1.0,0.0,0.0,2.0,1.0,5300.0,61144077.0,0.0,0.0,1
23.0,1.0,1.0,1.0,2.0,1.0,10000.0,64564107.0,0.0,1.0,1
30.0,0.0,1.0,1.0,2.0,1.0,20000.0,64563430.0,0.0,0.0,1
45.0,1.0,1.0,1.0,2.0,1.0,23000.0,60045661.0,0.0,0.0,1
47.0,1.0,3.0,1.0,2.0,1.0,22000.0,61453912.0,0.0,1.0,1
55.0,1.0,1.0,0.0,2.0,1.0,11000.0,67147232.0,0.0,1.0,1
29.0,1.0,0.0,0.0,2.0,1.0,12000.0,67161368.0,0.0,1.0,1
25.0,1.0,0.0,0.0,2.0,1.0,6000.0,66668303.0,0.0,1.0,1
38.0,0.0,1.0,1.0,2.0,1.0,12000.0,64275091.0,0.0,1.0,1
29.0,0.0,1.0,1.0,2.0,1.0,15000.0,66832762.0,0.0,1.0,1
25.0,0.0,1.0,1.0,2.0,1.0,15000.0,66776751.0,0.0,1.0,1
55.0,1.0,2.0,0.0,2.0,2.0,20000.0,62242810.0,1.0,0.0,1
33.0,0.0,1.0,0.0,2.0,1.0,20000.0,64004071.0,0.0,0.0,1
32.0,0.0,2.0,2.0,2.0,1.0,18500.0,62992685.0,0.0,0.0,1
30.0,1.0,0.0,0.0,2.0,1.0,20000.0,64428344.0,0.0,0.0,1
55.0,1.0,1.0,1.0,2.0,1.0,8000.0,62177496.0,0.0,1.0,1
24.0,0.0,0.0,0.0,2.0,1.0,14000.0,67095593.0,1.0,1.0,1
25.0,0.0,1.0,1.0,2.0,1.0,25000.0,62239277.0,0.0,0.0,1
64.0,1.0,2.0,0.0,1.0,2.0,6000.0,64425757.0,0.0,0.0,1
24.0,1.0,0.0,0.0,2.0,1.0,12000.0,66154730.0,0.0,0.0,1
23.0,1.0,0.0,0.0,2.0,1.0,12000.0,65413850.0,0.0,1.0,1
65.0,1.0,2.0,0.0,1.0,2.0,5300.0,61378682.0,0.0,1.0,1
57.0,0.0,3.0,0.0,1.0,2.0,24000.0,62596472.0,0.0,0.0,1
50.0,1.0,3.0,2.0,1.0,2.0,6000.0,61457214.0,0.0,0.0,1
32.0,0.0,1.0,1.0,2.0,1.0,25000.0,67013739.0,0.0,1.0,1
61.0,1.0,1.0,0.0,1.0,2.0,4700.0,64564700.0,0.0,0.0,1
26.0,0.0,1.0,1.0,2.0,1.0,10000.0,62387117.0,0.0,0.0,1
28.0,1.0,0.0,0.0,2.0,1.0,10000.0,62258967.0,0.0,1.0,1
24.0,1.0,1.0,1.0,2.0,1.0,9000.0,66199218.0,0.0,0.0,1
28.0,1.0,1.0,1.0,2.0,1.0,8000.0,59915402.0,0.0,1.0,1
44.0,1.0,2.0,0.0,2.0,1.0,17000.0,62803980.0,1.0,0.0,1
31.0,0.0,1.0,1.0,2.0,1.0,13000.0,61296651.0,0.0,0.0,1
53.0,1.0,0.0,0.0,2.0,1.0,10000.0,62431244.0,0.0,0.0,1
64.0,1.0,2.0,0.0,2.0,2.0,20000.0,67075301.0,0.0,1.0,1
59.0,1.0,1.0,1.0,1.0,2.0,17000.0,60385584.0,0.0,0.0,1
30.0,1.0,1.0,1.0,2.0,1.0,14000.0,62259601.0,0.0,0.0,1
53.0,1.0,2.0,0.0,2.0,1.0,4000.0,61163664.0,0.0,0.0,1
61.0,1.0,0.0,0.0,1.0,2.0,9000.0,64425217.0,0.0,0.0,1
38.0,1.0,1.0,1.0,2.0,1.0,15000.0,62770964.0,0.0,0.0,1
38.0,1.0,1.0,1.0,2.0,1.0,25000.0,63914913.0,1.0,0.0,1
24.0,0.0,2.0,3.0,2.0,1.0,15000.0,60098292.0,0.0,0.0,1
55.0,0.0,2.0,0.0,1.0,2.0,5200.0,66900746.0,0.0,1.0,1
37.0,0.0,1.0,1.0,2.0,1.0,5500.0,62015349.0,1.0,0.0,1
57.0,1.0,4.0,0.0,1.0,2.0,6000.0,64373896.0,0.0,0.0,1
31.0,1.0,0.0,0.0,2.0,1.0,7000.0,61157804.0,0.0,0.0,1
56.0,0.0,3.0,0.0,2.0,1.0,6000.0,64467790.0,0.0,0.0,1
40.0,1.0,0.0,0.0,2.0,1.0,10000.0,62593923.0,0.0,0.0,1
34.0,0.0,2.0,2.0,2.0,1.0,20000.0,61110409.0,0.0,0.0,1
31.0,1.0,1.0,1.0,2.0,1.0,10000.0,66913484.0,0.0,0.0,1
31.0,1.0,2.0,2.0,2.0,1.0,8000.0,66906684.0,0.0,1.0,1
24.0,0.0,0.0,0.0,2.0,1.0,15000.0,61165521.0,1.0,0.0,1
37.0,1.0,1.0,1.0,2.0,1.0,15000.0,62186170.0,1.0,0.0,1
35.0,1.0,2.0,2.0,2.0,1.0,25000.0,64425700.0,1.0,0.0,1
54.0,1.0,2.0,0.0,2.0,1.0,8000.0,60448884.0,0.0,0.0,1
43.0,1.0,0.0,0.0,2.0,1.0,10000.0,66840400.0,0.0,1.0,1
30.0,1.0,0.0,0.0,2.0,1.0,25000.0,62146022.0,0.0,0.0,1
36.0,1.0,2.0,2.0,2.0,1.0,9500.0,61932933.0,0.0,1.0,1
50.0,1.0,0.0,1.0,2.0,1.0,7000.0,61447162.0,0.0,1.0,1
31.0,0.0,2.0,2.0,2.0,1.0,13400.0,62596507.0,0.0,0.0,1
32.0,0.0,1.0,1.0,2.0,1.0,6000.0,61841401.0,0.0,0.0,1
50.0,1.0,0.0,0.0,2.0,1.0,5700.0,62021749.0,0.0,0.0,1
38.0,1.0,1.0,1.0,2.0,1.0,17000.0,61468570.0,0.0,1.0,1
23.0,1.0,1.0,1.0,2.0,1.0,9000.0,66087113.0,0.0,1.0,1
44.0,1.0,1.0,0.0,1.0,2.0,9000.0,64339526.0,0.0,0.0,1
22.0,1.0,0.0,0.0,2.0,1.0,7700.0,67012286.0,0.0,1.0,1
30.0,1.0,0.0,0.0,2.0,1.0,9000.0,61922464.0,0.0,1.0,1
23.0,1.0,0.0,0.0,2.0,1.0,16500.0,67170920.0,0.0,1.0,1
50.0,1.0,2.0,0.0,2.0,1.0,6000.0,64834324.0,1.0,0.0,1
55.0,0.0,0.0,0.0,2.0,1.0,20000.0,59927827.0,0.0,1.0,1
36.0,1.0,2.0,1.0,2.0,1.0,8500.0,66905770.0,0.0,1.0,1
50.0,1.0,3.0,0.0,2.0,1.0,20000.0,64466517.0,0.0,0.0,1
43.0,1.0,0.0,0.0,2.0,1.0,8000.0,65503125.0,0.0,1.0,1
38.0,1.0,1.0,1.0,2.0,1.0,4500.0,66524823.0,0.0,1.0,1
62.0,1.0,2.0,0.0,2.0,2.0,13000.0,62083785.0,0.0,0.0,1
46.0,1.0,0.0,0.0,2.0,1.0,10000.0,67082401.0,0.0,1.0,1
48.0,1.0,2.0,0.0,2.0,1.0,11000.0,62234138.0,0.0,0.0,1
28.0,0.0,0.0,0.0,2.0,1.0,10000.0,66705461.0,0.0,1.0,1
47.0,0.0,3.0,2.0,2.0,1.0,25000.0,66922049.0,0.0,1.0,1
26.0,0.0,0.0,0.0,2.0,1.0,10000.0,66534499.0,0.0,1.0,1
27.0,1.0,0.0,0.0,2.0,1.0,12000.0,66778697.0,0.0,1.0,1
32.0,0.0,1.0,1.0,2.0,1.0,25000.0,65229901.0,0.0,0.0,2
23.0,1.0,1.0,1.0,2.0,1.0,6000.0,66846718.0,0.0,1.0,1
30.0,1.0,2.0,2.0,2.0,1.0,8000.0,63899717.0,0.0,0.0,1
52.0,1.0,1.0,0.0,2.0,1.0,25000.0,61429191.0,0.0,0.0,1
24.0,1.0,0.0,0.0,2.0,1.0,10000.0,66074327.0,0.0,1.0,1
58.0,0.0,2.0,0.0,2.0,2.0,20000.0,61925330.0,0.0,1.0,1
33.0,1.0,1.0,0.0,2.0,1.0,8000.0,63631351.0,0.0,0.0,1
32.0,0.0,2.0,2.0,2.0,1.0,8000.0,66907685.0,0.0,1.0,1
34.0,0.0,0.0,0.0,2.0,1.0,20000.0,62248372.0,0.0,0.0,1
39.0,1.0,2.0,1.0,2.0,1.0,10500.0,67166790.0,0.0,1.0,1
36.0,0.0,2.0,2.0,2.0,1.0,10000.0,66830324.0,0.0,1.0,1
54.0,1.0,2.0,0.0,2.0,1.0,20000.0,61078598.0,0.0,1.0,1
26.0,0.0,1.0,1.0,2.0,1.0,45000.0,62996556.0,0.0,0.0,1
43.0,1.0,1.0,1.0,2.0,1.0,15000.0,61461608.0,0.0,1.0,1
44.0,1.0,1.0,1.0,2.0,1.0,7000.0,64439731.0,0.0,1.0,1
29.0,0.0,1.0,1.0,2.0,1.0,10000.0,63599601.0,0.0,0.0,1
64.0,1.0,0.0,0.0,1.0,2.0,8000.0,64892924.0,0.0,0.0,1
55.0,1.0,3.0,0.0,2.0,1.0,25000.0,64590960.0,0.0,1.0,1
27.0,1.0,1.0,1.0,2.0,1.0,15000.0,63104252.0,0.0,0.0,1
34.0,0.0,2.0,2.0,2.0,1.0,15000.0,60049600.0,0.0,0.0,1
47.0,1.0,0.0,0.0,2.0,1.0,7000.0,63902861.0,0.0,0.0,1
