,id,age,gender,education,marital_status,child_total,dependants,socstatus_work_fl,socstatus_pens_fl,reg_address_province,fact_address_province,postal_address_province,fl_presence_fl,own_auto
5024,106809083.0,31.0,0.0,Высшее,Разведен(а),1.0,1.0,2.0,1.0,Алтайский край,Алтайский край,Алтайский край,0.0,0.0
5025,106807196.0,46.0,0.0,Среднее специальное,Состою в браке,0.0,0.0,2.0,1.0,Горный Алтай,Горный Алтай,Горный Алтай,1.0,0.0
5026,106806016.0,49.0,1.0,Среднее специальное,Состою в браке,2.0,2.0,2.0,1.0,Татарстан,Татарстан,Татарстан,0.0,0.0
5027,106812051.0,41.0,1.0,Среднее,Состою в браке,0.0,0.0,1.0,2.0,Бурятия,Бурятия,Бурятия,1.0,0.0
5028,106819529.0,50.0,0.0,Среднее специальное,Вдовец/Вдова,1.0,0.0,2.0,1.0,Вологодская область,Вологодская область,Вологодская область,0.0,0.0
5029,106820336.0,25.0,0.0,Среднее,Состою в браке,1.0,1.0,2.0,1.0,Камчатская область,Камчатская область,Камчатская область,0.0,1.0
5030,106810505.0,29.0,1.0,Среднее специальное,Состою в браке,1.0,1.0,2.0,1.0,Тульская область,Тульская область,Тульская область,0.0,0.0
5031,106807063.0,48.0,0.0,Среднее специальное,Состою в браке,1.0,1.0,2.0,1.0,Волгоградская область,Волгоградская область,Волгоградская область,0.0,0.0
5032,106806931.0,47.0,1.0,Среднее специальное,Состою в браке,2.0,0.0,2.0,1.0,Ханты-Мансийский АО,Ханты-Мансийский АО,Ханты-Мансийский АО,0.0,0.0
5033,106818026.0,49.0,1.0,Высшее,Не состоял в браке,0.0,0.0,2.0,1.0,Хабаровский край,Хабаровский край,Хабаровский край,0.0,0.0
5034,106811001.0,29.0,0.0,Среднее специальное,Не состоял в браке,0.0,0.0,2.0,1.0,Адыгея,Адыгея,Адыгея,0.0,0.0
5035,106819772.0,32.0,1.0,Неполное среднее,Состою в браке,1.0,0.0,2.0,1.0,Ростовская область,Ростовская область,Ростовская область,1.0,0.0
5036,106808519.0,24.0,0.0,Среднее специальное,Не состоял в браке,0.0,0.0,2.0,1.0,Кировская область,Кировская область,Кировская область,0.0,0.0
5037,106805135.0,40.0,1.0,Среднее специальное,Состою в браке,2.0,2.0,2.0,1.0,Алтайский край,Алтайский край,Алтайский край,0.0,0.0
5038,106810058.0,31.0,1.0,Среднее специальное,Состою в браке,1.0,1.0,2.0,1.0,Ханты-Мансийский АО,Ханты-Мансийский АО,Ханты-Мансийский АО,1.0,0.0
5039,106813725.0,24.0,1.0,Высшее,Не состоял в браке,0.0,0.0,2.0,1.0,Свердловская область,Свердловская область,Свердловская область,0.0,0.0
5040,106811958.0,27.0,1.0,Высшее,Состою в браке,0.0,0.0,2.0,1.0,Самарская область,Самарская область,Самарская область,0.0,0.0
5041,106806570.0,30.0,0.0,Среднее,Состою в браке,2.0,2.0,2.0,1.0,Читинская область,Читинская область,Читинская область,0.0,0.0
5042,106809980.0,28.0,1.0,Высшее,Разведен(а),0.0,0.0,2.0,1.0,Курганская область,Курганская область,Курганская область,0.0,0.0
5043,106818366.0,57.0,1.0,Неполное среднее,Вдовец/Вдова,2.0,0.0,1.0,2.0,Курская область,Курская область,Курская область,0.0,0.0
5044,106804780.0,39.0,0.0,Среднее специальное,Не состоял в браке,3.0,2.0,2.0,1.0,Брянская область,Брянская область,Брянская область,1.0,0.0
5045,106810575.0,55.0,0.0,Среднее,Состою в браке,2.0,0.0,2.0,1.0,Кабардино-Балкария,Кабардино-Балкария,Кабардино-Балкария,0.0,0.0
5046,106809377.0,38.0,1.0,Среднее специальное,Состою в браке,2.0,2.0,2.0,1.0,Вологодская область,Вологодская область,Вологодская область,0.0,0.0
5047,106819675.0,30.0,0.0,Высшее,Не состоял в браке,0.0,0.0,2.0,1.0,Тверская область,Тверская область,Тверская область,0.0,0.0
5048,106806561.0,32.0,0.0,Высшее,Состою в браке,2.0,2.0,2.0,1.0,Амурская область,Амурская область,Амурская область,1.0,1.0
5049,106812511.0,30.0,1.0,Высшее,Состою в браке,0.0,0.0,2.0,1.0,Волгоградская область,Волгоградская область,Волгоградская область,0.0,0.0
5050,106810062.0,52.0,1.0,Среднее,Не состоял в браке,4.0,0.0,2.0,2.0,Ханты-Мансийский АО,Ханты-Мансийский АО,Ханты-Мансийский АО,0.0,0.0
5051,106807195.0,32.0,1.0,Высшее,Разведен(а),1.0,1.0,2.0,1.0,Еврейская АО,Еврейская АО,Еврейская АО,0.0,0.0
5052,106813241.0,38.0,1.0,Среднее,Состою в браке,1.0,1.0,2.0,1.0,Астраханская область,Астраханская область,Астраханская область,0.0,0.0
5053,106813465.0,53.0,0.0,Высшее,Состою в браке,2.0,0.0,2.0,1.0,Воронежская область,Воронежская область,Воронежская область,0.0,0.0
5054,106816061.0,26.0,1.0,Высшее,Не состоял в браке,0.0,0.0,2.0,1.0,Омская область,Омская область,Омская область,0.0,0.0
5055,106811466.0,27.0,1.0,Высшее,Не состоял в браке,1.0,1.0,2.0,1.0,Самарская область,Самарская область,Самарская область,0.0,0.0
5056,106806930.0,33.0,1.0,Среднее специальное,Разведен(а),1.0,1.0,2.0,1.0,Мурманская область,Мурманская область,Мурманская область,1.0,0.0
5057,106817871.0,40.0,1.0,Среднее специальное,Не состоял в браке,1.0,1.0,2.0,1.0,Воронежская область,Воронежская область,Воронежская область,0.0,0.0
5058,106809201.0,48.0,1.0,Среднее специальное,Разведен(а),0.0,0.0,2.0,1.0,Пермская область,Пермская область,Пермская область,0.0,0.0
5059,106805451.0,46.0,0.0,Среднее специальное,Не состоял в браке,0.0,0.0,2.0,1.0,Башкирия,Башкирия,Башкирия,1.0,0.0
5060,106819397.0,56.0,1.0,Среднее,Состою в браке,1.0,0.0,1.0,2.0,Свердловская область,Свердловская область,Свердловская область,1.0,0.0
